,month,label,return,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,administration_expense_ttm,EBIT,EBITDA,goods_sale_and_service_render_cash_ttm,interest_carry_current_liability,interest_free_current_liability,net_debt,net_working_capital,non_recurring_gain_loss,OperateNetIncome,retained_earnings,money_flow_20,PSY,TVMA6,VDEA,VEMA10,VOL10,WVAD,CCI10,CR20,fifty_two_week_close_rank,Price1M,Rank1M,ROC12,ROC120,single_day_VPT,single_day_VPT_12,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_revenue_per_share,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,ACCA,accounts_payable_turnover_days,accounts_payable_turnover_rate,adjusted_profit_to_total_profit,admin_expense_rate,cash_to_current_liability,current_asset_turnover_rate,current_ratio,DEGM,gross_income_ratio,total_profit_to_cost_ratio,Kurtosis120,sharpe_ratio_120,Skewness120,Variance120,boll_down,EMA5,EMAC20,MFI14
000001.XSHE,10,1,0.21568904403652,0.3868718766886409,0.9108494474920519,1.0,0.6034297043985749,0.3009045277309029,0.515458261659608,0.45121118975389085,0.1960250584984968,0.2453403951052719,0.8575965999090953,0.0,0.37536438461078614,0.35779138618933204,0.015957426443874365,0.03921682408773752,0.46709169252990623,0.4877987998461541,0.5002446964684216,0.48955710582846923,0.5936104279858189,0.2249989612332008,0.43599412096646306,0.6363636304132232,0.4668566125611992,0.49672148665331756,0.015456459362091592,0.03666519764693593,0.49954294688192735,0.2771721491739329,0.369754037281506,0.9678714859437749,0.3936176947551107,0.3667498230988942,0.15498750510519918,0.1723457548539724,0.5107054324630064,0.17269514294133154,0.4165265542582248,0.7564394786575765,0.9999999999999999,0.0,0.9679392220739398,0.0,0.8806347538048291,0.13191321758759547,0.6934924319078264,0.7226729450801854,0.40635734423530845,0.13187820176212472,0.38642363692537957,0.31836387179442666,0.007435894411347148,0.4999280508031082,0.12324036215712046,0.5012722123388493,0.17894761981603313,0.009979104516615494,0.5022098840742003,0.6112109396749115,0.4981872981095717,0.08869273234279552,0.06430602883599029,0.5474913338397736,0.0006215242511177672,0.8074184262267807,0.4737207772519838,0.5081484369623102,0.4085485270183862
000002.XSHE,10,1,0.2371426995306082,0.5199597781209605,0.45177746759050663,0.5255637342415337,0.5819920346280425,0.3242406076000356,0.5710479937172674,0.5714098918992103,0.09851890406246527,0.324450420878039,0.9166195292083731,0.23560423842212785,0.597117771258123,0.2748927334207042,0.2336090897206335,0.5289245345275857,1.0,0.09626774936476096,1.0,0.6829533429102511,0.5614608098303592,0.3143136465503139,0.98260603627102,0.2727272717355372,1.0,0.49736806869483186,0.01884840973411302,0.042388545572311295,0.502859612174246,0.38127114197605594,0.40865061787170953,0.5100401606425702,0.4149080499910811,0.22556363016564143,0.15803030168494184,0.2518931892077946,0.5146409305579673,0.20840169232600161,0.4205870644216172,0.11748532738070361,0.4592874971008229,0.34498212196706823,0.3294550138539417,0.41426052416827264,0.5120879552372178,0.09692960839015857,0.5654004533249961,0.5355366505424138,0.9143379454052739,0.09690387882103423,0.44157723846544833,0.23383782009680562,0.01142976859524103,0.49645669906257894,0.0411394962822957,0.4984341645242848,0.03871942044102007,0.0037631181318430323,0.5003790819313338,0.5798665106869211,0.5536934001183027,0.11096928899878777,0.26603622891660356,0.4693563274307351,0.0012937127656598125,0.7792917056298858,0.45351157836861944,0.47022404747353663,0.3040245421296376
000004.XSHE,10,1,0.1371168196134237,0.6502132045784982,0.059948556526378705,0.3514112515604525,0.2668146004922162,0.04236005162079348,0.415568459339081,0.4679736159737333,0.06906137235860921,0.3140751280139055,0.0,0.0013990970030345721,0.3614238875528243,0.14487256895167974,0.00018223044622800108,6.457655683244868e-05,0.0030055849783520187,0.00036145010651928957,0.4903604615334132,0.49089293877668183,0.4913379259714626,0.03663640360235315,0.023089327354185903,0.5454545434710744,0.024176173378965195,0.4930433678995115,0.006678650378427591,0.11348325808283341,0.5053813887367895,0.3054399428915581,0.28229081953085267,0.8353413654618472,0.38030349603796665,0.499999483500421,0.15597804577232072,0.27455182300233394,0.4977781610638302,0.1797683060772532,0.41319718376820014,0.046769282893093636,0.4663606578014395,0.48869676933218004,0.08003738622532482,0.4866380159769576,0.4269592685301177,0.017755409348343982,0.2744377182366065,0.3389417856933264,0.09613766138468702,0.01775069624736538,0.4847778009403701,0.2029587548561676,0.016511942464808457,0.48229752437907675,0.36879480556552513,0.487364485270095,0.07240944338110557,0.008301489275929509,0.5073724763370413,0.6738512856977972,0.5262324492579193,0.17623577818872743,0.33147708235612744,0.639966198407907,0.003061048491040462,0.8007021570754675,0.5126403672775659,0.5081797255614071,0.5210919582065511
000005.XSHE,10,1,0.2146284812927055,0.435052045630527,0.16504742609333134,0.37455179905003994,0.2943097075603517,0.11262294946643764,0.25076175546023466,0.4291023243291383,0.9266385849993015,0.4085254837909331,0.24186753599981048,0.003508434632977951,0.37536438461078614,0.14435488338503827,0.00019371514801262246,0.0012742330558428948,0.00839713648746346,0.00053952708819537,0.4840165474521466,0.48955710582846923,0.49079171263938015,0.033636329179012076,0.04024102273550343,0.5454545434710744,0.06442092392348646,0.5073229862393082,0.030828143352338667,0.06778590199116448,0.5067981277988002,0.43218771872162737,0.31227215636889816,0.859437751004016,0.4054108384372503,0.4118629623316857,0.1593623979548338,0.15254291088901942,0.49488553545031305,0.18144704988939314,0.41498166025913147,0.0727380847913464,0.4663606578014395,0.5009132394573436,0.06913477195428006,0.4769458500227478,0.40074485780504204,0.006054302007538518,0.2468254996373469,0.3085757321104969,0.11955338945213519,0.006052694917769047,0.3351739880555905,0.24155590396730764,0.010735832863986399,0.506303123038419,0.8655306598074608,0.5071819570670277,0.051772975588940416,0.00041496616292266197,0.47579258779331257,0.37023665897266683,0.40426975444665547,0.19748064431274026,0.18727819967154524,0.6429740246803892,0.00211632779356126,0.7835221832102532,0.49467663493679837,0.48240313467202833,0.4255313792812927
000006.XSHE,10,1,0.3205234244320336,0.5957205992215018,0.43962617882541255,0.804358900980704,0.5883625207594522,0.19433427642206968,0.3105142716334027,0.5676845269687422,0.9971879512805171,0.265570534414203,0.3716330874898552,0.005853937181038361,0.3710448063403196,0.1525329988120982,0.007701889783067066,0.008156828957500889,0.04748836991843635,0.0020287489970301676,0.5295164125479975,0.4904789107663196,0.49452406075574246,0.046045520695391105,0.06075268987743487,0.363636358677686,0.08405074455294649,0.5017803319847957,0.00804731159975531,0.05186784057371424,0.5065283616777256,0.4101105623686061,0.4030848035619371,0.5823293172690762,0.4147402703355509,0.31035839905790474,0.16781709059643532,0.1878754550397306,0.4954484904160823,0.18425325764409,0.41645633180372055,0.09074718940160548,0.532717547703869,0.5670136543683362,0.1713665173319589,0.5645922336370264,0.4489460840384627,0.03113965798305703,0.3651119905049107,0.3960951036730151,0.38661318227127484,0.031131392087879177,0.7209258572028241,0.21520198343470467,0.013857379591709258,0.5002794402723222,0.030584179024757973,0.5262119163095804,0.05447832729365389,0.004619170429751288,0.5015262698392319,0.6216912337300182,0.5888240929285306,0.06292692916469397,0.2069529644639485,0.46196490204319995,0.0014698709711684535,0.7711682181802026,0.481950494482672,0.4829428630064512,0.591984926589163
000007.XSHE,10,1,0.2052741758375123,0.4114045426555662,0.03526724243866014,0.3922736225268655,0.2195572359813488,0.16415148304030774,0.5453880461796342,0.894551752457308,0.9913443724983608,0.7085999159473606,0.311274369155069,0.0035651698715597827,0.36206030122163607,0.1450872307626839,0.0006094025259114408,0.0042086575782029085,0.005489440562791363,0.00041662270757355,0.4905190237610175,0.4904383326603465,0.491485996105066,0.03449633058356592,0.11575165048666053,0.4545454565289256,0.11115527899135245,0.4992963261329619,0.01405958851557278,0.11276783959216148,0.5088210960009657,0.5551494922679465,0.19506295665093346,0.1285140562248996,0.4298338164521342,0.1720966267412492,0.14405616987370898,0.5647803572862791,0.49210333685060514,0.18071623754425362,0.42054988782805613,0.18253511754663113,0.5508426390346377,0.6151739818904371,0.10153720619754004,0.580374268566445,0.42445452279555357,0.0356804666188049,0.17751782001661837,0.24980833646414108,0.027695657704768475,0.03567099538449884,1.0,0.24284784822221184,0.010631786936983908,0.4974595206430201,0.22080882918999556,0.6528489300728139,0.13022008256210552,0.0031862443909823363,0.4958575813859922,0.6734089708313424,0.48105032873908743,0.10225602879986452,0.5212733880928955,0.5145205165126127,0.003767886886687818,0.7447839779214149,0.4649585166114374,0.47061254757899107,0.48229547847771403
000008.XSHE,10,0,0.112840655704228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000009.XSHE,10,1,0.1260399957372263,0.8641673437319353,0.20589761929518874,0.3707291887241634,0.6113662580783807,0.24036655088782613,0.6133439998483596,0.35432493247239827,0.9044042290919387,0.4226945380974735,0.48669767263923314,0.039357950540522976,0.3729315584461488,0.14967572894891834,0.008942555260437664,0.06153595481341777,0.03255865692220107,0.0030558361117692455,0.5441916353287904,0.5102576765552645,0.4908685268486659,0.046398600633902026,0.24687961997324642,0.2727272717355372,0.193287718261523,0.42310734971316855,0.0955776425811847,0.08683391930530436,0.49082491498143144,0.320579166028065,0.25725552124152706,0.9638554216867469,0.3588299077571408,0.5626560474353214,0.12237270087742474,0.16947763244300643,0.5210386974433248,0.16255724289890164,0.41148292973177303,0.08799371892222996,0.4705138981805854,0.5286545232987938,0.18120621544514778,0.5054506590631124,0.4232832850530922,0.054719470779881776,0.3831671473248594,0.4506947067756829,0.07142704075294967,0.05470494571959048,0.5319856793945607,0.20362666275640776,0.01633156779358793,0.4826559132027973,0.14048452500642966,0.5130129774026231,0.06756589822046133,0.005056604938566326,0.5014940977557173,0.5627697569585117,0.4755753582323143,0.14389575564632956,0.2043198527776559,0.43248124771700425,0.0027243788667400157,0.8086139000790014,0.45958916140689254,0.5203509906101242,0.6128465150457323
000010.XSHE,10,0,0.3037971352775096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000011.XSHE,10,1,0.2912855322283688,0.6619002180312948,0.235359038265416,0.47854549433452737,0.7257105969747395,0.43925267151749764,0.6891785706439068,0.43791999371269597,0.9872776967538264,0.408742848834728,0.303366662021236,0.007979298544466343,0.3730072454603466,0.14707814476090908,0.0029008123670180856,0.019197637491266455,0.01927686788735208,0.0010776087227141083,0.4983512100117984,0.48955710582846923,0.49556312536223074,0.041091891422839574,0.05140551668668673,0.4545454565289256,0.059861050627141726,0.4984682004504506,0.045248997538659894,0.23474669225172395,0.47970842807786246,0.29611671989389776,0.33493620877559593,0.8755020080321284,0.3674838057792275,0.43358383562917396,0.15115178567363874,0.1571334026591159,0.4985534766715214,0.18027533020975922,0.414242259120528,0.055793421423705664,0.4954602978077049,0.5438972419278558,0.14871911581456357,0.5036322693615713,0.516193981653062,0.060021723942900396,0.36612488924721837,0.4319350267257627,0.08603366484944186,0.06000579142113743,0.4975444947711491,0.24189494747501755,0.010708225844885504,0.5001895696541067,0.1460393209604535,0.5191588433444737,0.041850106542220884,0.003452411987085342,0.49075972694654213,0.5532985115277815,0.4799111816497749,0.07717980642711794,0.2104365308401937,0.42645592420647993,0.002530592054746523,0.7958585028697915,0.5068208207368521,0.523990897638404,0.5305928802732435
