,month,label,return,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,administration_expense_ttm,EBIT,EBITDA,goods_sale_and_service_render_cash_ttm,interest_carry_current_liability,interest_free_current_liability,net_debt,net_working_capital,non_recurring_gain_loss,OperateNetIncome,retained_earnings,money_flow_20,PSY,TVMA6,VDEA,VEMA10,VOL10,WVAD,CCI10,CR20,fifty_two_week_close_rank,Price1M,Rank1M,ROC12,ROC120,single_day_VPT,single_day_VPT_12,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_revenue_per_share,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,ACCA,accounts_payable_turnover_days,accounts_payable_turnover_rate,adjusted_profit_to_total_profit,admin_expense_rate,cash_to_current_liability,current_asset_turnover_rate,current_ratio,DEGM,gross_income_ratio,total_profit_to_cost_ratio,Kurtosis120,sharpe_ratio_120,Skewness120,Variance120,boll_down,EMA5,EMAC20,MFI14
000001.XSHE,1,1,-0.1566195095780978,0.3453804464051129,0.6804176733964395,0.9945271479736842,0.5720618797517987,0.28735052406666545,0.4851495039196566,0.6671074950828929,0.181829740079239,0.30972018965279935,0.8721255809940041,0.0,0.17071247788973803,0.213044218568735,0.016958993181472017,0.03738739421233057,0.6378319278802956,0.4062967560625462,0.5007164933616296,0.5319570655820184,0.5393814378546068,0.2036010984237464,0.4520070441208518,0.20000000480000002,0.45866635771640696,0.369845012262088,0.014441095009672866,0.027164228640702264,0.4858049453927798,0.8249775993408545,0.45393353757915456,0.270312805525301,0.6106027912059728,0.1434258012833748,0.4771035731641272,0.5350055866703398,0.4674440514507202,0.8383867496216857,0.6295186350309133,0.6396781502010921,0.4031091945723508,0.30025684343552533,0.7632209932145062,0.0,0.7827038923448486,0.1143571020968924,0.6056758474631749,0.6244969635288767,0.28646659253070217,0.1143030825932419,0.5398976349270315,0.6063725137745475,0.004747266688373875,0.37661429815718345,0.10759952628599345,0.5014383966945427,0.17976442608418672,0.28429321033419286,0.49831434325525936,0.572840853566571,0.497508990967949,0.16507916675795642,0.5701047199436529,0.592941466405455,0.03900380405902676,0.5189542994508232,0.2781956695202288,0.24898957315930836,0.7723981421255108
000002.XSHE,1,1,-0.1332920606462967,0.46453241863322325,0.46569405963012617,0.5917822228292207,0.552168053081103,0.2832863084775832,0.5105156267111542,0.6699343204114325,0.1919726546510921,0.24333101785890973,0.8664780743998824,0.18102120344513564,0.29244729238462,0.14976397762802976,0.2534454937278286,0.6761753922378448,1.0,0.08224234461771684,1.0,0.668201168641386,0.46053108283365074,0.2753275680868093,0.9923499539765154,0.6000000024,1.0,0.3870511469388605,0.023179642405665148,0.06690109013199984,0.49645134571468336,0.5712661441866953,0.4100944326769804,0.6955609718416819,0.5039002168955501,0.36166454697861866,0.42753362371051673,0.49080875857413614,0.0,0.6476777348620442,0.5259216737567671,0.09976115572557454,0.4995694957167056,0.4132172675351949,0.234509331948719,0.4003847389197567,0.4730893232517137,0.0597132251993174,0.5021230003426314,0.45510761269685845,0.7409831033186961,0.05968501812929297,0.5189114525734173,0.6051473716718966,0.005524089559112986,0.3649242368294624,0.048077294414061895,0.5044471222806881,0.03113516440694932,0.24368519005652917,0.5110978495812148,0.5488318779981638,0.5447744195765999,0.10174386998579216,0.5018954456728436,0.5063677636355569,0.046162972778561934,0.6568855016894091,0.5923913221054606,0.37487545242642417,0.6295391466741171
000004.XSHE,1,1,-0.1466846904023197,0.6756390594368633,0.07129907101296351,0.46938538471378444,0.5628692753628561,0.05547683944904486,0.39183756623020694,0.5574408515588442,0.09260703271956616,0.254735337539656,0.0,0.0017351882620933493,0.15193567901292246,0.06156587487084841,0.00022306382447496035,0.00014668288694520606,0.0010447123087620257,0.0003317627826937267,0.4886243887521626,0.490808695915131,0.41333148615869597,0.05024534303473716,0.02429162258167316,0.6999999988000001,0.03913840541982785,0.3846120098662892,0.008911225582177234,0.2355762666239281,0.5019085200005924,0.651740505345344,0.2905734427487711,0.9323468826314848,0.5006867429797026,0.6020361393047974,0.512744459152064,0.20065641566087344,0.5069334118236316,0.4791559463048012,0.48189383054236223,0.03927593848133441,0.4992990073306815,0.5136437628521295,0.042345714969290287,0.5001834647844648,0.43214118331789375,0.015088410354373732,0.26520485519230236,0.28420603083488316,0.10033402703128987,0.01508128295762029,0.5932345739333837,0.5999418366433661,0.018178956954067724,0.3475844541300796,0.3261305676699122,0.5097489287640579,0.10503655664400548,0.2535368927644178,0.5027519501699199,0.5711368376584435,0.47792644567135906,0.16641096219270615,0.20895691876933914,0.5272961220707861,0.08531520731138519,0.5758496935193813,0.488276657306181,0.44644834173489834,0.5921427703756756
000005.XSHE,1,1,-0.07125365591956113,0.021431938707071108,0.1504765088455412,0.4742793956996473,0.2936420832244162,0.09992768944276487,0.26157333177696857,0.7080170712814307,0.976233346489517,0.16773923537750748,0.2876091149301174,0.0022765465908108655,0.17071247788973803,0.06118411290606844,0.00032293495755337024,0.0007420684590364844,0.006697347014126537,0.0005206917810337916,0.48291479425593337,0.4898476600265767,0.4126813958998393,0.04716561983941142,0.0,0.0,0.0,0.3752773209865743,0.0,0.0,0.4881046028403271,0.14191293854645587,0.15067671851244252,0.028694529209175562,0.48261954810639224,0.4329345842245658,0.2597272945834789,0.4599866419175683,0.5128864376090535,0.4439912479292589,0.4994081539427363,0.061084035648895446,0.48555891045514166,0.5121631973163547,0.03654036359878913,0.49530381114479716,0.41269640924203554,0.004513153746305431,0.2398654281355158,0.2539388544539038,0.12480957607333132,0.004511021842638728,0.6183175414320954,0.6013899473380976,0.01110002753131352,0.38717531556457563,0.24634666834113453,0.5085602187782492,0.08569049558815488,0.22407833590236856,0.5312885718722872,0.5194400378914037,0.5370414876518005,0.09462078927029488,0.3376309501507248,0.4910556402792452,0.0,0.7759497209604991,0.6451814535947067,0.5362348112967448,0.4584905175333437
000006.XSHE,1,1,-0.09437504320279815,0.5789467005135787,0.5419892068258162,1.0,0.47441297538071553,0.16916827680940524,0.2914214353836472,0.5579725724320242,0.9955605883420968,0.2328962783429938,0.3230618179952471,0.005325531747184639,0.17241263802983567,0.06764025249249525,0.009135164625812403,0.045284972835356534,0.03093315544137451,0.0021546190567095576,0.5192655833479978,0.4895892166734132,0.42034231615581447,0.05927823815831067,0.05508110418635574,0.6000000024,0.05065038542106461,0.3860928667145821,0.008321570530711692,0.08966030872285849,0.48893184650017857,0.4592047791953831,0.44952631768889917,0.9033526894735499,0.5261008796629292,0.269588188657742,0.47749868062009404,0.3592671851504039,0.4790430916327574,0.5500370288656297,0.5281138357616773,0.08824237241440648,0.4363371554696621,0.4669884664189685,0.14691952809455516,0.5377154296990405,0.5051660067382443,0.04704018602631074,0.3769222593976296,0.36409046220330565,0.40788316719057166,0.04701796539065127,0.6098199022643318,0.5998715677212055,0.01875965918064824,0.37980155132940374,0.026509682596922865,0.5021085829606248,0.05418535932031443,0.24623996377548268,0.5219333078036571,0.5718190525988045,0.5845059644739636,0.21112347782933522,0.3129732946972749,0.612207839214056,0.0611807409004298,0.5577351815318392,0.5993404022527447,0.39604371847654773,0.6015299463673791
000007.XSHE,1,0,0.1018232671573619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000008.XSHE,1,0,0.2014736168077117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000009.XSHE,1,1,-0.2665199281089102,0.8451513170356157,0.14474384948086255,0.4202292480553694,0.5631410274236298,0.22282442678336045,0.7978566321359162,0.57658636877433,0.8397741465897662,0.5555947219402602,0.5357868985123289,0.030078120599633978,0.1626453393400732,0.06701931642087496,0.005600644565398853,0.046560493472403194,0.026165165609734503,0.002840093879901411,0.5493038409931789,0.5182882936299917,0.41497642465065077,0.06023276885365162,1.0,0.8000000072000001,1.0,0.6875976192628963,0.32451346402339515,0.4382984999594392,0.49832159039617424,0.5091795825671372,0.3684474262544673,0.9371792481578073,0.6262445474094271,0.24125731911765919,0.7647825633139248,0.25747862583562203,0.3901941264341747,1.0,0.5308367317256708,0.06551340771540329,0.4670156310574816,0.5329919306214477,0.12940164656684786,0.42240288685002575,0.4452052097685147,0.04223411331596988,0.3772772966692571,0.40788236359575175,0.07112970387030514,0.042214162951745765,0.4681618139270902,0.6007355084794636,0.013470162035691268,0.3526958988607775,0.1351071736526651,0.5117372019080852,0.05894603619650578,0.25781780029481977,0.494270479934775,0.5202817000345966,0.49944117082807243,0.13772999060424598,0.38041066697860815,0.5548532093058616,0.17415988315835942,0.2759859184913829,0.5904395742863162,0.39098945611696667,0.6104388069722081
000010.XSHE,1,0,-0.3362809783239327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000011.XSHE,1,1,-0.2187502729696288,0.78339119927017,0.2604443133200808,0.41437800293263305,0.7450047985326933,0.4337093550210812,0.7975160680454922,0.6011858529106947,0.9795929754211083,0.30714918144047404,0.292136728616039,0.008385154680374544,0.1529295730021658,0.06781724274834627,0.0014607662579628469,0.02526008807656906,0.013098154389552672,0.0010759621352480352,0.4962388656755119,0.4898476600265767,0.41355204737838647,0.05479435230160637,0.0831469984796415,0.6999999988000001,0.04106071699921598,0.37099837933155916,0.04771014521995801,0.3234011544926851,0.48959413245087663,0.5887122850896049,0.24324215523649356,0.951676344736775,0.45735595589232914,0.8539180506577915,0.5126664749742205,0.16093480245480957,0.49740165925639346,0.4896433684651842,0.459395325755127,0.046884472557637585,0.47255791017408394,0.5142659045492548,0.10529186904631102,0.49995026029818956,0.42685181453357546,0.019663569813011768,0.35977014227196435,0.38685679779386534,0.08892253545330209,0.019654281222606637,0.5875414271810514,0.6026048975957281,0.008367659471730108,0.38797861140645556,0.090212321811229,0.5085566455017387,0.0769957023463275,0.24186831400549602,0.563711849599348,0.6720620484341784,0.6502546365738503,0.10623992109271486,0.23748383837403364,0.43319373420487217,0.11183770643729532,0.5294091476043734,0.5143714541555511,0.43989086141366673,0.708506718693895
000012.XSHE,1,1,-0.2453483634404525,0.9065358976395679,0.26407171286619485,0.6623061449411735,0.5598579102869047,0.23454696939220093,0.790297114845075,0.3835056199854894,0.7097300726120725,0.3265477430403814,0.6101891131110494,0.04987220044236585,0.20124440165412588,0.08503767249033944,0.022244590184227628,0.05727472660771697,0.023379843126177313,0.003003715347636913,0.4687251695099572,0.5191713062605139,0.42821789097816143,0.07894806428200811,0.9499957678174413,0.6999999988000001,0.9018560326440632,0.45771727980107896,0.08845203464944598,0.4295802509024571,0.5102328737242549,0.5946794647624264,0.4665803617945181,0.8550290342103247,0.6126881108899409,0.14962382419252274,0.6295752173444034,0.21954571835284475,0.3971210791053471,1.0,0.5363171367379461,0.08710452627808032,0.49565826090160714,0.5193357008639086,0.17806869885778673,0.5211817550237164,0.5053990641611584,0.06956145654075215,0.4289138134417426,0.4482134926284913,0.18684477206598177,0.06952859740663074,0.5695063418802676,0.5992519342469299,0.026117413034881,0.3742302958091429,0.08861789887242857,0.5105759721202021,0.451547734361942,0.22958978793321475,0.49536365926026693,0.505110481258271,0.5368790871827238,0.16740684912085926,0.2905182771665846,0.5463624664689156,0.11811012631152963,0.40521463026614923,0.5191614579607782,0.3033740275784216,0.7624415843759996
000014.XSHE,1,1,-0.2491007698041166,0.6975205617171119,0.4265762384411957,0.4089562149335103,0.6499285009359147,0.22724344542678884,0.1665791211479152,0.37141363709872116,0.38920564853049394,0.11260673146261332,0.057258664477566,0.0054162084296515076,0.15327379033404126,0.06202484304391909,0.000892447668340598,0.0004021159485898065,0.006004005788894968,0.0006993950782370057,0.4999563767613134,0.48989521550387755,0.41372142816127644,0.052972410842979586,0.008827711749424231,0.6999999988000001,0.007901850638092137,0.37609450232132596,0.0032656067414057093,0.04542666613901223,0.4891200978824481,0.5235832489352498,0.3711614405749035,0.9371792481578073,0.518601534810156,0.3930944279732754,0.4975307610869282,0.2634615386517861,0.5052239769006703,0.4685870973412545,0.5125264101372902,0.042454492707922786,0.4349387447013666,0.453481500496022,0.13952388040072808,0.43593223639792367,0.4477693341423938,0.0204407301796704,0.4207607720832686,0.3943728413799735,0.5368256995517227,0.020431074477678026,0.45552123630245533,0.5984543750775159,0.05275922512699924,0.38826830030706627,0.15947815238790386,0.49747361793651407,0.04998217251039393,0.26917257796162103,0.5026338440580835,0.5203218661238597,0.4824015161313747,0.15997611877075021,0.24268200052878408,0.4591380709366517,0.07596244432042944,0.6096413658420043,0.5483447348756068,0.42071127879805426,0.6549750470791804
000016.XSHE,1,1,-0.2117030941218083,0.6045617189919811,0.8590951070652899,0.09437168830310083,0.4508881147791717,0.3147514457910531,0.41449622636189026,0.5045766799180877,0.9834584237916244,0.20379224135604776,0.2978602629252946,0.04470907504404035,0.16101827256139822,0.05798889557336996,0.03932176223438069,0.1917941874637003,0.04951235922065979,0.004758504334121183,0.517648117917343,0.4925635625057062,0.4107343944747247,0.06161485351769644,0.02782999594084848,0.5000000059999999,0.018086899479949892,0.3647909817213674,0.010919931530183157,0.06534098240601355,0.4844821336043718,0.42325768373562067,0.24247468530681854,0.971005806842065,0.4567835151947693,0.613545426016005,0.39279819591954906,0.33908834716176844,0.4989482649870514,0.4817693088474145,0.48530898819211693,0.11899878576510864,0.4894927403192932,0.45924963832251947,0.17238985347684402,0.3654116262236624,0.42574614675975053,0.2539201562615534,0.3805125656809457,0.353879946651934,0.5168854572604329,0.2538002105777559,0.43902006989297715,0.5997475691799999,0.019880333549876658,0.3715366617193152,0.04245007000194213,0.5051672225755554,0.14650483124504707,0.2398583354312294,0.49137995047520544,0.38577459574943784,0.439141336384387,0.12086451771143226,0.3231575796457406,0.49544768776200054,0.07300971854833747,0.6874157848461977,0.5338603353093543,0.46599756811157267,0.41792795779890846
000017.XSHE,1,0,-0.1922911198965065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000018.XSHE,1,0,-0.177995228953269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000019.XSHE,1,1,0.09659504384403221,0.7057678089921173,0.3879560817978102,0.4886098658123915,0.5670648243761752,0.08357767645176639,0.3042201311849379,0.5696471491895505,0.803045526950892,0.15954897296291856,0.17667255142948424,0.0035670694864721746,0.15513050989814636,0.06140267306217194,0.0007543239061051736,0.001614961580210041,0.0017815292234009629,0.0004170509164340894,0.4943010313296235,0.4898476600265767,0.41317330240285033,0.051148115496741885,0.012986410446964339,0.6999999988000001,0.008536143882864338,0.3750528313635781,0.008471294908210634,0.04946459201803555,0.48638313630438873,0.5125128015041078,0.3669220253269331,0.951676344736775,0.48896286012188533,0.5453744002246319,0.4603552455065562,0.3575357029531777,0.5053963881861114,0.47094901281140533,0.4965928536700226,0.21092675554650814,0.5929843661368601,0.43660465264356085,0.19942336271310826,0.49344379697537827,0.4747931553202906,0.024061598514815163,0.31309783222654497,0.33568587670586303,0.09849570164030703,0.02405023240300423,0.4920040718092945,0.5988130553206594,0.036166415073592174,0.3861821350633676,0.19795561198329265,0.46575160048098335,0.07823807538709462,0.28759963113132275,0.4895847535248007,0.420909578043698,0.5160873778129954,0.12416625479453472,0.334237497208509,0.4033521029369924,0.09240591179023933,0.6425067627463685,0.5270828373879279,0.439099823764995,0.6128708069621807
000020.XSHE,1,1,-0.1095311678812835,0.64100456895713,0.1327652026605028,0.4344371645028502,0.8074238831592822,0.5391525113421101,0.440409918502882,0.438080107997019,0.6919445281633038,0.1587202560112528,0.1363069653980611,0.0022773449376432106,0.15230685512077535,0.061858940659569955,0.0019953411953554717,0.0066342950265914176,0.002802317759468438,0.0004951072958707696,0.4899776678136374,0.48302926341773206,0.4132618708127566,0.049350951066329585,0.008039040986622604,0.6000000024,0.004886288576845066,0.37147899518138633,0.008707927665009827,0.11379609295429327,0.4888666895280806,0.5210255688498255,0.33501622200004955,0.9275145171051623,0.5298291784918419,0.3523685449305045,0.44792445615231347,0.2791685710573018,0.5063496168350817,0.46848994544171646,0.5124687216634768,0.06810188042093634,0.505615039770949,0.5811245000057967,0.048191593538236106,0.501187620427778,0.4207942924251069,0.05606622825384211,0.23955571081904245,0.242698722112177,0.2094303530331008,0.05603974393615398,0.5787397191357193,0.6009045937525485,0.012765834135852725,1.0,0.07527597262630575,0.5399035540016847,0.12344450723194537,0.24255962559476768,0.5033533263950101,0.36987612732660774,0.43878825043302866,0.1990950074825822,0.23283914322894578,0.5844195012951763,0.07066824151704584,0.6030040810568638,0.5085019121792964,0.412726973559125,0.6742717531629865
000021.XSHE,1,1,-0.1383677498792927,0.6761483141483507,0.46923699499440674,0.472013364581056,0.5447176590328902,0.1190172408444673,0.30822798907834137,0.3975879379277233,0.9787793653109393,0.2631297667559762,0.4143118675531902,0.022690185264152292,0.16059899076522577,0.06362968234783752,0.043580144179304954,0.10593994626900786,0.011125907177256329,0.0020821132303284855,0.5123957974938739,0.48390696409719275,0.4164256995811218,0.06977817650704748,0.06935173593908946,0.6999999988000001,0.04910009664887178,0.37215352810617996,0.012879909264054945,0.048546881590984796,0.4876613459605268,0.5120600722803093,0.4312118961035056,0.9371792481578073,0.5270376008043908,0.3081007870374194,0.4848658087656588,0.23139836820007653,0.4934356502859414,0.4963904512849701,0.521975782147929,0.06387862283448811,0.4650072176127788,0.4906919396476481,0.165086071206307,0.48983077518385887,0.45089516139602354,0.2444957522008862,0.43934046779628866,0.4094183427836797,0.5743229128098076,0.24438025837552366,0.5464622648016807,0.5980598096259481,0.10653346646686697,0.38162238224828504,0.01719543518013929,0.503332515243465,0.48594836469166025,0.24339471997119727,0.4963698340158645,0.3093087076035439,0.4473910259661701,0.17887496971333636,0.20627666253054672,0.6037133222561576,0.08260676195004318,0.5868586711174086,0.5565306369009582,0.4179414148818328,0.6676455176670626
