,month,label,return,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,administration_expense_ttm,EBIT,EBITDA,goods_sale_and_service_render_cash_ttm,interest_carry_current_liability,interest_free_current_liability,net_debt,net_working_capital,non_recurring_gain_loss,OperateNetIncome,retained_earnings,money_flow_20,PSY,TVMA6,VDEA,VEMA10,VOL10,WVAD,CCI10,CR20,fifty_two_week_close_rank,Price1M,Rank1M,ROC12,ROC120,single_day_VPT,single_day_VPT_12,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_revenue_per_share,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,ACCA,accounts_payable_turnover_days,accounts_payable_turnover_rate,adjusted_profit_to_total_profit,admin_expense_rate,cash_to_current_liability,current_asset_turnover_rate,current_ratio,DEGM,gross_income_ratio,total_profit_to_cost_ratio,Kurtosis120,sharpe_ratio_120,Skewness120,Variance120,boll_down,EMA5,EMAC20,MFI14
000001.XSHE,3,1,-0.08687640770995089,0.3384405059243716,0.9414497952163459,0.5422374392809789,0.500395758316329,0.30854149902115147,0.39888991235983273,0.19372543964488653,0.1274437305234305,0.08722348097423308,0.8748855687302304,0.002174733730246891,0.35319193845030145,0.38256955462779796,0.020293190556296418,0.04316002464928752,0.23927522969914636,0.6695397103195236,0.4995805720954328,0.38639362875284955,0.6600911843453992,0.3700602409019891,0.40109385970753,0.7272727282644629,0.2566872905087879,0.4840046691421607,0.008660755645015786,0.023033948401112735,0.4970883800349537,0.44524175079172107,0.521633524124626,0.8448979591836735,0.3758158868992839,0.7906533994043285,0.4009823022414909,0.18970206881431348,0.4685614258190623,0.49525138039029193,0.45880762944153586,0.49420142728688954,0.8664834841357212,0.0,0.6711517890115481,0.0,0.637168789144397,0.1494444041323678,0.590648009179374,0.5970262624713444,0.381106060677828,0.1493892362840547,0.4149471555136409,0.038813439767029584,0.5014107662053701,0.14177468308912747,0.1681754825595817,0.4992554909653856,0.44078936829534326,0.11532871405981747,0.9606568421167087,0.5150465878072302,0.49854641985209736,0.15237728468804673,0.16537136778446715,0.5571327039005249,0.008468878400891604,0.7641222728498832,0.5524263185003542,0.5552584921102166,0.6949965837847452
000002.XSHE,3,1,-0.05040581947465672,0.08355661387456553,0.31786267004937013,0.5090988144459061,0.6921874602180025,0.3583703464072587,0.7697817270447149,0.6107416249422322,0.25318341305515174,0.2753042769005256,1.0,0.37818745260773867,1.0,0.3834995844718958,0.5286092395128325,0.7172923557665243,0.9999999999999999,0.12577887955136957,1.0,1.0,1.0,0.4713995510381682,0.0,0.0,0.0,0.4816081950352413,6.749803291360267e-08,0.0,0.4969877303764931,0.820550353078174,0.9058428396077294,0.0,0.3475118903909296,0.9521279284763912,0.6960920586803829,0.41818501899705496,1.0,1.0,0.4995294909321658,0.16021988593806322,0.4159789019209713,0.5954269474568967,0.5603124584029331,0.7340798241757097,1.0,0.7062523685063589,0.7748973907789132,0.6664102104963938,1.0,0.7059916533343006,0.5056421746281298,0.26310129532700643,0.49293119882623876,0.14141450217175777,0.07981057595075347,0.4944203539443262,0.35679385472307157,0.05943431293266382,0.9609986882788585,0.5099698564512961,0.5347841804332791,0.38662944122759496,0.8583264220890705,0.9528913684347243,0.012603453115850687,0.1646913235098807,0.09440314559594354,0.1261457438590452,0.8500683017556252
000004.XSHE,3,1,-0.05040581947465672,0.8352895878075296,0.013161949341326418,0.3231966168590057,0.43620765053748023,0.16403595444752878,0.49658296075736263,0.31518551753036533,0.31568648902478363,0.20414737517160655,0.0475233927157519,0.002701454642140016,0.33161657493613517,0.060068718211498694,0.0006332922341040092,0.0004024083962706708,0.0017554859176623027,0.0005022101573503571,0.49062449046782747,0.39361984369657593,0.4931267073680978,0.045903544995085074,0.04583580088254499,0.6363636304132232,0.031221583648529404,0.48482963269168083,0.004274366514412207,0.16589450228888367,0.4973672390656121,0.7459528669523087,0.33403743284515763,0.28571428571428575,0.6684667544364253,0.05015235982949466,0.6202015437325429,0.31471684215603635,0.54128126559364,0.45350322459594566,0.4423583586705254,0.08837395670547273,0.4748813772420174,0.5125761258771543,0.15484499269595667,0.4884276741628188,0.47787736402495523,0.0605109853333957,0.3265715347844265,0.3460217896756395,0.08415904342116333,0.060488647522358024,0.4822394783184176,0.23876877263701463,0.4932418519540771,0.14056805265191863,0.10943405673775776,0.4982762241307513,0.36298654075741577,0.08007925558889388,0.9605447378491575,0.5084820252026057,0.5708882286459933,0.1081625680760949,0.3415996521598353,0.4822867264720332,0.040782065651448804,0.42120974568303204,0.18897442217271765,0.2751280657300621,0.8173701779501489
000005.XSHE,3,1,-0.09534963969937586,0.7901559285545299,0.11541036526186738,0.3472567784978722,0.3830708315312171,0.16433935073028347,0.6597778593320556,0.41884777297123105,0.9771630610294317,0.3670209783898791,0.2535327756252394,0.005295195968101233,0.35319193845030145,0.05972039611985173,0.0004031411644174138,0.001403676475472427,0.005290048922997615,0.0006408808184084506,0.4856816661085509,0.39280095052997993,0.4928222564810172,0.043830939006536916,0.19090712670414242,0.6363636304132232,0.14078147906909064,0.4713543970201634,0.054242464784996135,0.19038059091528395,0.497215654527464,0.47937395595151006,0.28299754237889846,0.5387755102040817,0.3760964971898999,0.7397416605446664,0.4242751872077905,0.2537881215123666,0.4884806405795129,0.48329735427527787,0.46016670200097065,0.11259038984504238,0.4816018803235136,0.4993744629156771,0.135768152544601,0.48715304225397127,0.4600424763925438,0.038855958426880756,0.30514846823116804,0.32259177642459896,0.09022620416388204,0.03884161463372905,0.5043529465972737,0.29208779518175854,0.4926390375001638,0.1422101271036006,0.6638615177901873,0.49150327658190124,0.34524753305235806,0.014572917183398749,0.9608515931264552,0.49257799980872824,0.6403531983215051,0.11232859084084569,0.23625875803987695,0.5646598071663563,0.04989902800050123,0.7437541622071969,0.5530213469809051,0.5562228739418944,0.4233014970556269
000006.XSHE,3,1,-0.1331828555227208,0.8772319882547774,0.33647424006228693,0.2831856497395101,0.47053381976191083,0.2652723260498663,0.6308560257489285,0.19768151716690888,0.9980545765569265,0.1958926549655146,0.3216710729752349,0.0070141233798560534,0.34328966521819454,0.06587601570049012,0.008654850065279392,0.029739495243728594,0.024581654357398373,0.002594567289943109,0.543148614756182,0.3929253998380583,0.4939806529078842,0.0586481997025832,0.3084454786569107,0.5454545434710744,0.14628069238637365,0.4825013777507981,0.014115706810740267,0.12688701140960795,0.4972221120314684,0.47887136536223845,0.25048129806560526,0.9061224489795918,0.32863913730864525,0.653495133413,0.38012449291511935,0.14899825239114942,0.46631943563197414,0.4692312171117944,0.45984658986920296,0.12278020705193049,0.4508780404549028,0.5070273776826587,0.2633292067347546,0.461911151337778,0.47132565431574475,0.05161036209084357,0.4373445045570371,0.42230921618811185,0.49385791978707777,0.0515913099714702,0.44921206359536464,0.2672274564353456,0.49288508359415656,0.1417415744028308,0.0711665659192741,0.4938531499961809,0.3592127964556555,0.11116133567480509,0.961038584843853,0.552791362694274,0.5453154929416039,0.12313572482657792,0.13556949481568484,0.5061243791865683,0.03624010374558493,0.7446669068747266,0.5611604865541611,0.5794169416461608,0.49251860421696925
000007.XSHE,3,1,-0.05040581947465672,0.0,0.04440398972049059,0.33212149303162963,0.4708191692742306,0.10241366531197416,0.1578817845659794,0.334611677486073,0.8315998709738496,0.04578681952185354,0.17002822728914374,0.00586811073094816,0.3301176960227238,0.059858794580739595,0.00068431675815039,7.388956388186015e-05,0.0018010688572512616,0.0005018766580156456,0.4911161551413318,0.3920413974464271,0.4929799556793483,0.044268855933086326,0.0,0.0,0.0,0.4816657344847028,8.83818336717199e-08,0.0,0.4969877303764931,0.8150967443352585,0.23918276867512678,0.5836734693877551,0.3475118903909296,0.9521279284763912,0.398804211898342,0.4406533489406702,0.6053763680419947,0.4401142382034318,0.4995294909321658,0.2673020120362912,0.4810615543646757,0.4990718237808095,0.17950878821366692,0.4790756424175454,0.49062083860469885,0.04682278665436723,0.24538908203349835,0.2656178071199805,0.02472712181961229,0.04680550188277112,0.4548118245126943,0.8662140434615487,0.4910703831877112,0.14126415754381746,0.3084996697204817,0.49141474131982477,0.36439390470497,0.09807931134761452,0.9610246441375391,0.6919751288346514,0.37972159684427265,0.437787320454428,0.07961934836876533,0.38978082281079773,0.011009409767009787,0.6151907028981113,0.32561421232447296,0.4623218170128307,0.7198228882522772
000008.XSHE,3,1,0.01569427495404954,0.5965675411121271,0.14945492761663298,0.3223362200316832,0.7525629013928482,0.10153940497087838,0.5630008972421697,0.3404720571798756,0.6975988785132274,0.3405776714561535,0.5338441959841672,0.018990941961941073,0.335958142696297,0.06105959765511844,0.0022517399331955664,0.0019231986703369382,0.0041151541456010115,0.0005957222590463177,0.49801777496981303,0.3923260940769884,0.494152407017902,0.04630662046215792,0.16021728552159611,0.8181818152066116,0.13468215553584356,0.49118105455700106,0.016940411460516044,0.08727863491986847,0.4976532672626012,0.7253835695997157,0.7062047063273724,0.2326530612244898,0.6998728634867726,0.011018525191269932,0.5647194427191318,0.3249917710138812,0.6427590952630519,0.5278938828689759,0.6093108753931605,0.09893172373393269,0.48393104117875035,0.5001049033826545,0.15666890370463465,0.4877385134524367,0.467765902447734,0.04438648722490791,0.32961534541377707,0.3577398248567489,0.0008189866585685756,0.04437010182052564,0.4754291260719535,0.12749844357276796,0.49683456881087423,0.1419501505913334,0.29988757424830403,0.49466871130675016,0.39227207346540505,0.12969861729919321,0.9610590237514107,0.6328261712290815,0.5184566752949537,0.132706681854357,0.30277050906368796,0.5482742751979817,0.03726553184137663,0.4161380241820076,0.30228484568342706,0.3185232920058021,0.9043943976197641
000009.XSHE,3,1,-0.1746832761220556,0.7857343407996296,0.1779130772019789,0.38327545017692066,0.5056686394000421,0.23832957481576483,0.75925307807798,0.21806785892614566,0.8535907419661942,0.3580651325541073,0.4555093769083245,0.04063447050995881,0.462383284848943,0.06242153862271142,0.013516341003651514,0.07191078003654251,0.026480144161987556,0.00288476702063598,0.5387004229000948,0.5652162965459393,0.4924019546649412,0.05741250719771949,0.533905115805976,0.7272727282644629,0.44527113212977815,0.49555909232964884,0.187226283590829,0.2275854249631682,0.5008136197746681,0.613934354512981,0.4154408340913012,0.5673469387755102,0.4639754272267199,0.3256079603574029,0.48485912284151583,0.25475629820579276,0.563004163524996,0.648694804358412,0.5172533654995439,0.11976815725988421,0.5410912040446847,0.5787696719991329,0.24616027613160602,0.4624846634163645,0.6925226853763979,0.08367856429884125,0.4117111982358125,0.43833874218398067,0.06789713162991426,0.08384861638439585,0.37825692599987343,0.1426756283726084,0.4958911390251943,0.14059189214753098,0.15423629535023403,0.5109965877307112,0.36391658232298874,0.08653470021763411,0.9609619223690117,0.5243152362534393,0.5517756832810737,0.11210350193125544,0.24123566149216125,0.5071229118353571,0.043421272115710015,0.646810491018505,0.47890629952480035,0.4898565810345272,0.595503765307496
000010.XSHE,3,1,-0.2174412177047451,0.8092754290945987,0.26189778688526594,0.23972593823279953,0.40012903178284354,0.32426965667685065,0.642459350302635,0.32024954206047457,0.9372119756079135,0.33105111414366273,0.22069004647082513,0.008130867376525555,0.332078179888657,0.06015832832393816,0.0006836916764131388,0.003020885470370264,0.008155549988803334,0.000850323114067578,0.4848775063165849,0.3931365675626773,0.49308643840486266,0.04501235643812462,0.086530943617709,0.7272727282644629,0.07500059598993312,0.4825755854066624,0.019509322720021108,0.20965900425099787,0.49734397726948015,0.44965914816633823,0.24614007027622936,0.5224489795918368,0.3342137002771024,0.8848777087835201,0.39444631240742123,0.296075772781868,0.4901462536137259,0.45076878207961935,0.45829095722885815,0.10307498386495319,0.4660321287988544,0.48270877778148424,0.1390536682121621,0.4710650033822016,0.4641303257686017,0.04928395082442112,0.3152157468105288,0.34182922665670096,0.006490421244136891,0.04926575750671788,0.384270564294685,0.11202519270123565,0.49819908196104223,0.1403951503551708,0.1686684459096172,0.4722331979238448,0.41845994149680465,0.022864841016814706,0.9606216383016029,0.4049879579114587,0.42172441540622446,0.1185885796224038,0.2913077548359552,0.4895990649901647,0.04348884693738475,0.7959265372680885,0.5732268140990562,0.6017620403545896,0.5396916769086139
000011.XSHE,3,1,-0.1629632467334623,0.8259049781899618,0.19857040000411844,0.35457363335180647,0.5737304228537097,0.38408499594178847,0.9558308333754681,0.3837217060443146,0.9828219047281689,0.4059790872445045,0.2602900853147174,0.010275873339042,0.33401505548452776,0.060514492314675934,0.0036214172694830978,0.0073866538665250175,0.012516568752091917,0.0009440714325771114,0.5032151046992456,0.3927901912385447,0.4937722821385903,0.05265278765615499,0.26686495801762433,0.5454545434710744,0.1959244353927455,0.5075249592328207,0.11688523883992534,0.7089448727455523,0.4990124276303081,0.4667547137925121,0.2784981142054229,0.48163265306122455,0.38012085940653934,0.7378421373615559,0.391234000998813,0.2905515812747471,0.4642155239452421,0.4741952669837121,0.462143534814694,0.10733563097263188,0.44512929928464806,0.5359109028527109,0.2723736342060954,0.5275136262372473,0.4784219645801289,0.07000848953559143,0.4590825577425577,0.4807846977626397,0.1465358591921881,0.06998264569249973,0.5821660323376395,0.11884152795511488,0.497532958099032,0.14174113522972456,0.1468901440636915,0.5045396951151747,0.3527773317529042,0.08481377455074844,0.9610530199785224,0.660879601745975,0.5594763654653658,0.09722928282648372,0.2753929199924664,0.5299416662784766,0.052112698104020624,0.6975318360951185,0.6075514570200045,0.5575452311796514,0.6866726122222868
