,month,label,return,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,administration_expense_ttm,EBIT,EBITDA,goods_sale_and_service_render_cash_ttm,interest_carry_current_liability,interest_free_current_liability,net_debt,net_working_capital,non_recurring_gain_loss,OperateNetIncome,retained_earnings,money_flow_20,PSY,TVMA6,VDEA,VEMA10,VOL10,WVAD,CCI10,CR20,fifty_two_week_close_rank,Price1M,Rank1M,ROC12,ROC120,single_day_VPT,single_day_VPT_12,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_revenue_per_share,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,ACCA,accounts_payable_turnover_days,accounts_payable_turnover_rate,adjusted_profit_to_total_profit,admin_expense_rate,cash_to_current_liability,current_asset_turnover_rate,current_ratio,DEGM,gross_income_ratio,total_profit_to_cost_ratio,Kurtosis120,sharpe_ratio_120,Skewness120,Variance120,boll_down,EMA5,EMAC20,MFI14
000001.XSHE,10,1,0.001155962178637268,0.32937807862016705,0.7202788870358643,1.0,0.607570803687103,0.39973412959152405,0.42483526945319383,0.27831181957072865,0.23910846113989062,0.21151938966420228,0.8518718553125069,0.007218177069800168,0.07695382293411876,0.2256749902342933,0.030159662304309137,0.06509708099883967,0.09370428806427414,0.426001426261816,0.500722165621343,0.41904339373440247,0.5464126110477427,0.20661289980171674,0.8589110737785468,0.5080152952765873,0.6582567055805061,0.1471698945035469,0.026465356427396093,0.17576409584735783,0.4859225619685823,0.2465262759989523,0.46534851852471015,0.5875,0.42280005025139084,0.32774036583457755,0.41377472819247846,0.261655830625481,0.6223461064709822,0.6821399793362278,0.30915638077621443,0.6906540413560031,1.0,1.0,0.9078311541810246,1.0,0.872620191405543,0.1469220017967687,0.7396484582173672,0.7501158070246875,0.3907432962055236,0.14688272967938304,0.575302801315257,0.457181174565774,0.005315829579076253,0.5045877942922772,0.42625740651854066,0.49603507725894214,0.28049302541310617,0.13020251116509074,0.5015403777540854,0.5932245323659568,0.49636050397646725,0.21036651819254418,0.22275851498544771,0.5358117599447335,0.23265323802515492,0.6743309499942381,0.617280194833052,0.5584692473199581,0.7577243703690199
000002.XSHE,10,1,0.0648407397855689,0.3429008214134333,0.5382722551403751,0.48192570870800194,0.5677509301989642,0.3955771605383511,0.49151199651599703,0.31519128962802356,0.014502807761879233,0.4148649560887364,0.9561596749449501,0.20020655809127616,0.22728958171555225,0.18690331578842762,0.3241328364127797,0.9529523620879806,1.0,0.08511607105672596,1.0,0.6869218140763864,0.4742489921331246,0.36292832031942984,1.0,0.6310114677675553,1.0,0.1471138372655748,0.03360920598509097,0.16110990443291406,0.5116383404523264,0.6352704513757623,0.6486591778626448,0.275,0.6110752907523763,0.1447298206057315,0.5711343048015892,0.5744785508982863,1.0,0.8323049742954036,0.4871845779220183,0.20608300399039614,0.4902655175043378,0.773480640044008,0.3578747761058413,0.6743118032777086,0.42075619416992943,0.0560576475594821,0.5882322193879171,0.5197568538049128,0.842855003945306,0.05604266340130022,0.6588811939152963,0.5359153286149372,0.002118749150090796,0.48432915295020784,0.36615588989517045,0.5623855351991516,0.08170708832587882,0.09401607265342461,0.5022561127845562,0.5397529035133877,0.581217149230043,0.15053879147876262,0.5575290013287666,0.6838240172034241,0.3169786355506946,0.513781903164351,0.3446656015218042,0.34313454991725617,0.7656529488856968
000004.XSHE,10,0,-0.08171662023954324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000005.XSHE,10,1,-0.02020653965662916,0.5344791267734428,0.23288627213432334,0.3640768215320238,0.33817260036385294,0.17387008147763322,0.3989637116784994,0.3790930441973455,0.9139909228331078,0.2801262044802569,0.2771606317036755,0.014469677945857634,0.07695382293411876,0.019500569960281683,0.0010530685170083891,0.00848256012162001,0.010831010173104779,0.001253954904980521,0.47560325232718137,0.42799463784299,0.4068009008768834,0.03129628526959464,0.04607925169965002,0.6310114677675553,0.04229629271441581,0.11790565351568974,0.02596946837435574,0.12783626980953,0.49849128644132357,0.5669269871977775,0.3327000478746743,0.7708333333333334,0.3272020152036014,0.7372831917735402,0.320078793568494,0.26348439190194106,0.47664021307364646,0.4442979898880425,0.2405476460204812,0.12599733976423466,0.49513039920357294,0.48833538977388735,0.07011364660747364,0.4667315682469734,0.3426790627971531,0.0013843102399712286,0.29239397946045076,0.2819719856974824,0.17342905495666142,0.0013839402151037648,0.503388313213518,0.5612522314576419,0.001989459563462703,0.5711961977657403,1.0,0.49144797107227167,0.07453590819507537,0.01647548352913981,0.4539066370967959,0.45179519291315895,0.12740296804436138,0.1751219375993426,0.2018240944048632,0.5091031834522032,0.4024030581007373,0.9362129068533199,0.594988497213345,0.6423448538378541,0.5479749706639154
000006.XSHE,10,1,0.01738435877170762,0.5889646886358514,0.515492935940809,0.642273395416675,0.3590953994653396,0.4528147546587934,0.5600364604960653,0.48600532036834837,0.9868180363229118,0.49712228580688417,0.3464214230933643,0.015782917442636935,0.06419743314285897,0.02447363514083124,0.010122209010117265,0.027051145655441564,0.024187781590888604,0.004481255552977999,0.5983563818910267,0.4198939635973415,0.4131699152810749,0.04881422332515938,0.10914986208113626,0.5080152952765873,0.08702770777695382,0.11304798269575428,0.014840388312249028,0.19610756157564446,0.4891107617871615,0.25113507361485926,0.3251597377228105,0.48333333333333334,0.26659015011325154,0.6560040038090067,0.26428751451067767,0.49197680389191567,0.4371093988649256,0.4629352696433323,0.25237170456349056,0.199791665292662,0.4632408924963096,0.4830899633977339,0.2576313781026518,0.5319720895973691,0.4384531502535095,0.07095600104710394,0.4656489247816482,0.4139900226654807,0.6184165923524192,0.07093703457259186,0.565798879131457,0.46802590655970655,0.00544322983481822,0.5034342071293292,0.36027664655758346,0.49171681617645424,0.08998610130920963,0.24420355617762665,0.47444201387583296,0.5471733722253411,0.5675265908098773,0.1624138774483173,0.38595262513779593,0.6151445064142048,0.6277932721422406,0.8777871839035319,0.721623604771404,0.7241478584958477,0.4239137799864098
000007.XSHE,10,0,-0.03067466680732252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000008.XSHE,10,0,-0.076328988636221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000009.XSHE,10,1,-0.09242167571105098,0.8162024457033906,0.21197106148538963,0.42385401167804954,0.5650057958970499,0.3234481594567833,0.5886498475748706,0.5430179386181231,0.8972651151695827,0.36770952834324844,0.534195233414331,0.04585138128231926,0.08497404479730705,0.03303574568866454,0.016715822739799262,0.051750390824688956,0.04637572904888124,0.005025570645842429,0.5626751721322614,0.517879039831344,0.4176909697516672,0.05132918493661975,0.3251829036304299,0.7540076550180645,0.4137828331248452,0.19890754870951163,0.1751618321262395,0.3208405908503511,0.5612447443091764,0.5620170231964821,0.41421399730447883,0.09166666666666666,0.5101751128099431,0.30624061607264047,0.516350569049369,0.443830639391819,0.41718006732593227,0.5826895801939604,0.3518856505374599,0.12660905648194815,0.4246044031328611,0.3929921378097959,0.19790567809913193,0.35733239715840925,0.48563042531331974,0.07517338212479546,0.4494079793589332,0.46706839913356724,0.09795654676692538,0.07515328834815901,0.2614924476542766,0.5165712293090509,0.0022917207487471464,0.47510893177490665,0.43665827258589096,0.4325320552797689,0.12387587005850736,0.12281609792069126,0.5060180912903027,0.572432995431825,0.5419156415904814,0.13603156354466775,0.3369093991197728,0.5008424551934,0.5941964374792595,0.6341774627824958,0.5501145211855925,0.43267023061158505,0.5120020130575565
000010.XSHE,10,0,0.04611999095561569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000011.XSHE,10,1,-0.0829122671089004,0.45765136549519037,0.20613311383013772,0.47712091819034236,0.5069763353693567,0.7408735251527864,0.7775569442053132,0.5505734871134014,0.9761433600154845,0.669167017006738,0.3307247022970793,0.02132966000612909,0.047133734576142505,0.025120567546633586,0.0071145812854564025,0.0043099320783079875,0.02985187366573973,0.002315973847526118,0.5040374020001557,0.41904339373440247,0.4083726831290663,0.040834085931896066,0.04883829217377049,0.5080152952765873,0.03949806532278245,0.10050920761419432,0.039444256624894536,0.370147634903656,0.5185992241606527,0.7182976518518609,0.2565319587781945,0.675,0.37835241227142896,0.8741473513622171,0.37716532740958664,0.16016076541450056,0.48884702574521044,0.4446298749359908,0.19631690850774253,0.08651997720543188,0.4449199991665611,0.4385390434042974,0.12815340381798127,0.41814219439925476,0.36875060174019275,0.025472823602757374,0.38983248723774544,0.39718553877528884,0.1240477467763059,0.025466014740187858,0.35331938810148356,0.495633558313838,0.002675070647472535,0.49740052385023237,0.46396613823223587,0.46175072808730566,0.1026416778945243,0.09014009088569877,0.46457191261571595,0.5148515279976467,0.4809291072876144,0.1969095221700976,0.3110766640355871,0.6942790071316459,0.588996337517011,0.8179405703654622,0.4699723397617439,0.5437811209447515,0.8176149500660033
000012.XSHE,10,1,-0.1500782439391569,0.8297863463840319,0.20954587759836757,0.5913818106624975,0.6139663085487446,0.24423458225263042,0.8041382663034121,0.7292276085732109,0.49256457626416483,0.4447554041438412,0.7430220241438793,0.07091555801119598,0.14838659100778956,0.06784650166178322,0.034960549281199224,0.15413452818486764,0.03445800565817174,0.004229360274476665,0.43032076675265785,0.467978661131906,0.4464453019232144,0.0797202313494061,0.7434639115607965,0.6310114677675553,1.0,0.14967125461542408,0.08245347398503552,0.4600554092875669,0.563123115397115,0.7460666360937885,0.3232661822905315,0.0,0.6767315003109138,0.2868380995999299,0.5501889542966224,0.6601900466406216,1.0,0.8953655018406986,0.6489260207078746,0.17847031201846916,0.46768415842214184,0.5085051983268225,0.2797530989729147,0.5499908179197132,0.5642849956027345,0.10962907041449813,0.5124078354749466,0.5200725324034644,0.22319854928349805,0.10959976666373548,0.5617706044218505,0.48244504389890325,0.0032427150796357066,0.5036927290417204,0.40471322220714795,0.5132645570868017,0.7143391139402467,0.0221559341033745,0.5039090836705171,0.5491653347528445,0.594477945029939,0.12903323975877748,0.5591592383964826,0.6650687231546263,0.634047355119791,0.552447279841548,0.08880506623535002,0.2296272136835777,0.6457449361638244
