,month,label,return,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,administration_expense_ttm,EBIT,EBITDA,goods_sale_and_service_render_cash_ttm,interest_carry_current_liability,interest_free_current_liability,net_debt,net_working_capital,non_recurring_gain_loss,OperateNetIncome,retained_earnings,money_flow_20,PSY,TVMA6,VDEA,VEMA10,VOL10,WVAD,CCI10,CR20,fifty_two_week_close_rank,Price1M,Rank1M,ROC12,ROC120,single_day_VPT,single_day_VPT_12,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_revenue_per_share,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,ACCA,accounts_payable_turnover_days,accounts_payable_turnover_rate,adjusted_profit_to_total_profit,admin_expense_rate,cash_to_current_liability,current_asset_turnover_rate,current_ratio,DEGM,gross_income_ratio,total_profit_to_cost_ratio,Kurtosis120,sharpe_ratio_120,Skewness120,Variance120,boll_down,EMA5,EMAC20,MFI14
000001.XSHE,5,1,0.06456301829004014,0.45081569476548555,0.8056449968806688,1.0,0.585714585579724,0.49278980857112825,0.6418692103242281,0.45255510730140436,0.0,0.18069856021203962,1.0,0.0013418076162794903,0.18778251341646732,0.4305081521709851,0.025419083460861643,0.05423598636632114,0.3723689797680358,0.9000339953614288,0.5002732985251939,0.46160411639330057,0.8805208344087921,0.4628104712447098,1.0,0.5026153719647433,1.0,0.520289415637389,0.042810682733895405,0.08048661802183134,0.48309294185495233,0.5115311354555095,0.47920231905837124,0.4658634538152611,0.5146785504060752,0.5014818978103746,0.5070875206094513,0.2239101883794672,0.4830447520875829,0.6051481539301186,0.48166373281943486,0.8726467398116825,1.0,1.0,1.0,1.0,1.0,0.1841392398798387,0.7438862948640138,0.7471063040809492,0.481779299490207,0.18406582828584037,0.6703544118374815,0.2532191406473293,0.3159463663673717,0.5074582025798078,0.14712122665609847,0.08881580581039192,0.2660641852134873,0.2409121316925807,0.49739531632496603,0.7439761407191356,0.49618775729798253,0.18910195047815156,0.2077543864875761,0.6182274978931571,0.1650952185462743,0.5942854484846729,0.559078687716882,0.46692246955568506,0.7537698053088004
000002.XSHE,5,1,0.167749775381851,0.3729567838019721,0.5599093382213868,0.6149413820396904,0.7198342384371472,0.5380392035729217,0.6288826340984746,0.367369141412843,0.0,0.4001083240114244,1.0,0.36948065570581173,0.5667079275072697,0.1425445921667148,0.5305393518358145,1.0,1.0,0.1929646387187792,1.0,0.5977803768867419,0.5539578536510874,0.5955387601217138,1.0,0.6701538326370935,1.0,0.5319349084998883,0.060505547334117074,0.11475579796261108,0.5092890444182601,0.6351122166999205,0.6093815204907274,0.4578313253012049,0.7593321097012777,0.19567983328516325,0.8109902955724237,0.35059847444912073,1.0,1.0,0.553984478045608,0.2097726467060907,0.2568226793463974,0.46563472233621495,0.5801561017521712,0.40239339963305054,0.5729616875309552,0.09387504967689224,0.8125341413086283,0.6854323595754116,1.0,0.09383762410134436,0.5062729086698091,0.2786769582075728,0.020394490448474654,0.5071653837762478,0.03949294816951301,0.02485628006068369,0.058373172212131834,0.21687352563031764,0.4970557720844906,0.5360583599754238,0.535407932758166,0.22326267589726434,0.38409743767404864,0.6761456018355395,0.22291050004298274,0.30991825160020414,0.2946306730235356,0.23415986164250868,0.7489780205591324
000004.XSHE,5,1,0.0003283399488880102,0.4351022032360945,0.04281436482832297,0.3938852943243154,0.49776862378108994,0.1804044880590882,0.5037257771870527,0.6085040732851459,0.0,0.4126042200587692,0.0,0.0036371553504241103,0.16165404123040564,0.06155742440684115,0.0003161012935944266,9.579071488896046e-05,0.002053844532773402,0.00792401995821949,0.4867897523230509,0.47357285047637687,0.4858959877039726,0.10193844211523909,0.08675650954992038,0.6701538326370935,0.04780367534882373,0.5312553647585134,0.012689705347109432,0.15729684892357904,0.47563830233072135,0.501087307700317,0.33809663967005754,0.20080321285140568,0.4269124781305045,0.5459548295790856,0.45822305172147326,0.3823951503651516,0.4577333489300619,0.46003145191890227,0.4697721488227601,0.10531876580565364,0.4871346486542566,0.0946407854659724,0.12414830793822454,0.48614920997961775,0.3904085247711088,0.014628903382697348,0.35550394617630277,0.3530069213059179,0.17336877464630854,0.014623071213972896,0.4618010940329377,0.2702828351577757,0.028683020283059087,0.5172939337446882,0.3890728727018911,0.061937707741599644,0.0810960239626913,0.23124055409575223,0.49808276118577255,0.7579455655840031,0.4789532054302374,0.28790875835670343,0.40436743668196923,0.2744144514797972,0.32352432667107595,0.6166891636959875,0.5536235013245688,0.5451652009691563,0.2544450083898103
000005.XSHE,5,1,0.06134438136583763,0.3819448166895866,0.21770672992691492,0.40848472875728914,0.49688588913529824,0.18894447047503798,0.22256102719045695,0.31532846161638617,0.6262928592971984,0.15621063676256802,0.13871919924265555,0.005152923816282956,0.18778251341646732,0.061341837800625534,0.00021416345106556052,0.001973649453210196,0.00839047789131932,0.00817239315338018,0.479947471964449,0.4742378283225023,0.4855914870715591,0.09821919646623203,0.026002659459928478,0.4188461466547218,0.020923362059479426,0.5095710706781107,0.022297945103959816,0.038602064760878324,0.47891822719313115,0.594680082265351,0.3277251597050112,0.7911646586345382,0.42114048711932794,0.7433293268589846,0.43471593064721037,0.22991322597370675,0.45898522395334407,0.4589729171234552,0.4660014475142744,0.14577933896851608,0.5143863886151667,0.03188729476442897,0.10816742862657923,0.5121768431354418,0.4120426734840969,0.0014268754019675913,0.3258980937895745,0.31730754905282804,0.2034517372314532,0.0014263065433269028,0.599513001553749,0.2937654027349076,0.01379962336575074,0.5201124510384716,0.8310618992159245,0.02101320234807063,0.0423903969081964,0.20301623679183187,0.4965381072930797,0.4594444018310328,0.2810129817505274,0.1431873918845953,0.2057986396574793,0.4680404875694604,0.14632429808961966,0.724702448951642,0.5661237800908993,0.5969743378782795,0.5785855935152941
000006.XSHE,5,1,0.06668534961154278,0.44069567252830855,0.4660477217297846,0.3442908151458315,0.5009601567568427,0.32292367072932476,0.46644448451691783,0.5295431082793822,0.993877591254409,0.3658788628309698,0.4174398462471207,0.009961647766815724,0.17366098748088044,0.06449907855849465,0.009409628928474778,0.030349496057597177,0.03613283185467771,0.009871741131131411,0.5617438156870165,0.4842932279912706,0.48752548744818225,0.12062902737203725,0.14155388714987627,0.5863845972747648,0.11883675472318303,0.5081386022091019,0.013989474674591957,0.06788186218154454,0.47506275098191164,0.5221949720585812,0.33344189422801934,0.27309236947791166,0.49598419145942874,0.8170264139352785,0.5416081138227977,0.21468536012700798,0.44822028527479896,0.4913459157426917,0.45918643540911086,0.17831908304913507,0.4806998416938538,0.2359456945251059,0.2932922069867485,0.4972439682688291,0.4372880814248088,0.02118575633081693,0.5042183837755893,0.4642588933480247,0.6670603740529232,0.021177310112925944,0.5170080389811588,0.2607227183773723,0.056768524588028973,0.4957707910254703,0.029238287783509,0.05660437629499698,0.11119905599947369,0.2333137672582995,0.49707371501298825,0.5481307946091594,0.5435851259053652,0.17961381051717584,0.24996578877718417,0.6126971824707034,0.3305057546966119,0.5910491059176881,0.5510529946475623,0.5234242224712751,0.6921933838478054
000007.XSHE,5,1,-0.02272641509433955,0.26052280773619685,0.0900172723853136,0.48885017934233144,0.5912479997424782,0.22709301119427278,0.3409102631977476,0.32931938086406487,0.7935726376709585,0.29465121239472764,0.19750468031547724,0.006361863876861348,0.16168666774072005,0.061343345092089926,0.0005321148706580936,0.008544268161171906,0.002377810776064579,0.008025205927955768,0.4870334910212786,0.47576988501224815,0.48541939651568844,0.09952188064430795,0.0427972213046386,0.0837692253100214,0.01998236010229855,0.5273588089537133,0.006020200631735551,0.04162195418094704,0.4715384052751679,0.1427923318366234,0.08516017173495351,0.9879518072289157,0.33416963748593986,0.9131721998317067,0.4546962149685545,0.19642929850834456,0.45353457148500653,0.4691188378915917,0.4561910947592964,0.3397706552055946,0.4866389982405752,0.07485618355452187,0.17172929680304364,0.43572564015482695,0.37678028053475393,0.013635143800728621,0.2591280620246836,0.2564157090981725,0.08543906218874057,0.0136297078184716,0.1406072812430368,0.30196356408343916,0.011874229274934983,0.5282207122373928,0.2676597999519653,0.034685499483903696,0.10152051068814597,0.21677087236900824,0.4993745985993363,0.8672030585271735,0.5000598940574226,0.19162359556365838,0.1505847895039946,0.40850745577999736,0.13837363877105696,0.7457006507243791,0.6717620841207571,0.6932526519430178,0.33418751485993525
000008.XSHE,5,1,-0.02272641509433955,0.4140550662726395,0.15442566589109524,0.47019192165108736,0.8854977828370736,0.13573410245684128,0.4088370945292683,0.6222458469047424,0.7964303515796666,0.36041325547516007,0.19870912727317705,0.011338725295437425,0.1633857040627066,0.0620080188504977,0.0011181333069033416,0.00021738559680285578,0.0016850211251494202,0.00783759839142471,0.4877881230918999,0.47536387780059197,0.48631275762859516,0.10181662148634366,0.04693933168232829,0.25130768598237163,0.02891516558950866,0.5429040362433546,0.01698407671623893,0.21795723640495926,0.4712729697643523,0.28237101129534325,0.22591995625466368,0.7710843373493977,0.18336229025133058,0.943667619759633,0.34528033943167097,0.26525535673119854,0.4550190332307351,0.2933471556777322,0.445515602743064,0.23849469071210228,0.4975567516866246,0.09574926309178065,0.20242559815837777,0.5181768711333269,0.43534047353418615,0.025437631574567403,0.36012665141132855,0.36978896471115,0.06250499535428881,0.02542749024302585,0.5914224671783289,0.25525274233794215,0.13956141608895045,0.4999765497338853,0.3733841637827131,0.1955968090453409,0.31341178133821423,0.2547890952112985,0.498144848240075,0.6642045756184483,0.4939652996694959,0.2204129897088323,0.27922730217006103,0.4525334954076661,0.2656878829190612,0.6551872752761034,0.65285457945211,0.760680231560454,0.4667350127863733
000009.XSHE,5,1,-0.02272641509433955,0.6373739064282997,0.1840206931132433,0.48895050137712814,0.5521087043232755,0.3215939531653521,0.6024735215630025,0.5057772724284013,0.8341212092344255,0.19591428080015397,0.5776829951905195,0.06542068411655597,0.1962952997809127,0.0642891081101041,0.015618709767957144,0.13523142329235238,0.044269777215531866,0.01147918695703504,0.5389533478823698,0.6826620125308526,0.48608891065418547,0.11662087104882098,0.4090131197436096,0.5026153719647433,0.3520173256888409,0.38911283295305754,0.15513995467126054,0.11265500532256327,0.5183042109920928,0.6755254536613263,0.2561655995070794,0.5301204819277109,0.4700102319091344,0.48877565058993294,0.5115708118139178,0.3719280979326791,0.46328109492230185,0.5149675974705475,0.4561910947592964,0.1487431484375495,0.5876369469600042,0.2622115757220987,0.2569919174318656,0.5346336277957296,0.5114483463749013,0.0680762885928664,0.48290264711275055,0.49456664485514235,0.15815960788489544,0.06804914832193687,0.5670624429113537,0.26485000245600526,0.03965953707803378,0.4464595125331696,0.18769846030792914,0.03878255197121019,0.08014755197611481,0.21886855088284893,0.4973904518903167,0.5687606800100917,0.49912444940523876,0.22895827938558383,0.40929487625003264,0.5409827174325595,0.2869242061188954,0.6562153562482094,0.5074876666698559,0.5449836941236228,0.4071431079250899
000010.XSHE,5,1,-0.0653443755205192,0.4779085349796647,0.13785872527101728,0.4212270335601359,0.4492777323969011,0.20573384733419975,0.5755826452811705,0.33991434874577336,0.8875007392997617,0.6228750489227398,0.24360161306204803,0.008243164765427998,0.1608149625283691,0.061422972974386814,0.001450070879841456,9.11105763086268e-05,0.0032854178254757473,0.007763414457363936,0.4942066816062458,0.4735469394294638,0.48585388402429963,0.10105416409806192,0.09920167515356837,0.4188461466547218,0.07400168897338757,0.5241117193682134,0.021072502771060025,0.1639931254637314,0.47856068224858817,0.45602411821935973,0.3812562090547122,0.9598393574297189,0.43001384643501717,0.20076275877220584,0.4421631139531057,0.09026017680260227,0.45389674218729614,0.47777547569818724,0.48374496406113154,0.13594225983959413,0.6409801936335133,0.11978267565411632,0.13743474443877365,0.5015451046517568,0.4115223648580858,0.007270072838784043,0.35076607389144415,0.3595199919660898,0.06237141540453428,0.0072671744471325544,0.45038672859518625,0.2617339378411051,0.05128354559740476,0.5178346021934681,0.2058909386820723,0.09979112433865123,0.08290283597407541,0.26322212942183976,0.49630242394704993,0.5094473100975829,0.4631909968603412,0.2282062752712863,0.2080429512324024,0.5822510201868346,0.4781167179088523,0.5980766731105758,0.5890679322819555,0.6261526700467863,0.3676619939131065
000011.XSHE,5,1,0.03067164315808765,0.5761940486291951,0.32717221177423883,0.45080796998851014,0.6580457889384413,0.550394744188222,0.5799412145068039,0.3819027577116108,0.9681612626700554,0.15807012992751004,0.3068134120836692,0.014332066500737574,0.16849701724991295,0.06357155514902332,0.003254424332913511,0.010548210066362959,0.020732161801147373,0.008471215971097196,0.5078005936982004,0.47747034627883933,0.48798622511228607,0.11231613598824776,0.043865091510127685,0.5863845972747648,0.04765381591832172,0.4818753820216557,0.04568762345882479,0.1281483510429158,0.499269558437601,0.6346801440948211,0.3754374620487305,0.815261044176707,0.5267891285609836,0.5993223477015386,0.5137070144363272,0.24426955207763668,0.4665313206492834,0.46906994899333243,0.4822024044349329,0.13269485382080587,0.5634650045482386,0.20837363951330007,0.29665648677119144,0.4996869757075072,0.47216295719522855,0.035510705412881434,0.5387303524851925,0.5470733638959928,0.24173328765472346,0.03549654820505291,0.5001638116749566,0.26631623987358677,0.03589687038143648,0.5025863706681175,0.16177352043091206,0.04978106875832349,0.05994797787748141,0.224256320982394,0.49634591859228117,0.6830811680315314,0.5310428625753254,0.14091855793067373,0.26206381474657997,0.534433700099279,0.2529799486076508,0.6005609674048151,0.44817560519671107,0.49673828918167384,0.7511996351136407
