,month,label,return,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,administration_expense_ttm,EBIT,EBITDA,goods_sale_and_service_render_cash_ttm,interest_carry_current_liability,interest_free_current_liability,net_debt,net_working_capital,non_recurring_gain_loss,OperateNetIncome,retained_earnings,money_flow_20,PSY,TVMA6,VDEA,VEMA10,VOL10,WVAD,CCI10,CR20,fifty_two_week_close_rank,Price1M,Rank1M,ROC12,ROC120,single_day_VPT,single_day_VPT_12,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_revenue_per_share,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,ACCA,accounts_payable_turnover_days,accounts_payable_turnover_rate,adjusted_profit_to_total_profit,admin_expense_rate,cash_to_current_liability,current_asset_turnover_rate,current_ratio,DEGM,gross_income_ratio,total_profit_to_cost_ratio,Kurtosis120,sharpe_ratio_120,Skewness120,Variance120,boll_down,EMA5,EMAC20,MFI14
000001.XSHE,4,1,0.06677607358517938,0.48453493479663756,0.6699338152011654,1.0,0.6042885643924987,0.29675840793939917,0.7227488617051978,0.31422636065284554,0.04388708625227178,0.18296963287505666,0.9055309949566523,0.0,0.052608258319794224,0.021866276826906603,0.0044709282583648745,0.008504914081047178,0.06235986436508929,0.09807989907637506,0.6047262560769021,0.26157635252254674,0.25973843972607386,0.055087699082797856,0.3798105215315994,0.4545454565289256,0.5540048908482947,0.5662492536608614,0.00989308655049696,0.04205526770293609,0.9999996114039033,0.5367030301092223,0.217760379756064,0.6666666666666665,0.5515863770127285,0.16869016588864097,0.2758190093736733,0.050279570449317315,0.22674175182320838,0.242856664793024,0.7319743428791468,0.41859361774357956,1.0,1.0,0.2875612770791481,0.8311923930308465,0.27246633915799623,0.02623126225955238,0.19983705693398093,0.20989545146445646,0.12352810578302972,0.02623126225955238,0.7673341143088894,0.0035081669995991474,0.033539975846297504,0.525550787285232,0.10415024949665269,0.022660593664756715,0.09171827866800548,0.01013059602742024,0.9425526727680971,0.8768448286156615,0.10465967892677575,0.037949451864091086,0.02857508349984663,0.4261743107046131,0.06618242097626417,0.818863238528404,0.33938679442479547,0.2813919393720712,0.5560630113473484
000002.XSHE,4,1,0.02008294035073219,0.40885047252530404,0.5236695513911322,0.5324127961725869,0.7251039613746886,0.30754982265352077,0.6632082277872191,0.2777027266973693,0.08516392401132272,0.3337005589968273,0.8699634838105162,0.032951865712119936,0.295544375712285,0.06995300351186849,0.04903190069438711,0.15533470949758899,0.7047891334635695,0.02157770927268337,0.9030791227763255,0.5033297485850937,0.330834697627396,0.07488053314088872,0.39573768443204943,0.5454545434710744,0.4701455482334535,0.5611869986878711,0.007720478881311724,0.031131260794473228,0.9999996125807239,0.7106731465137714,0.17918803232052363,0.7309236947791163,0.5526386433741408,0.3135199400486314,0.28967182425623883,0.06341169960349625,0.2732478838912126,0.2508842707562117,0.7259978794896006,0.10240071085095015,0.309572160118605,0.1694873271999253,0.16966202280311424,0.5586929305873629,0.36999425287640164,0.09786616342108052,0.22136018746136604,0.2019837551827689,0.4564774033449248,0.09786616342108052,0.7506185235943571,0.0070882826275607165,0.004322309492899116,0.5248941174410237,0.09411015813454839,0.01678619325973046,0.02913644066462267,0.007693016243503119,0.9426312697659038,0.8174299386283282,0.1090899983848723,0.05067460943600087,0.03849387858929179,0.4568922434844382,0.07130205933889858,0.8150598559865603,0.2939189471659933,0.26585974876618756,0.43769582686820085
000004.XSHE,4,1,0.1001228290821656,0.3489826331187253,0.03442671953527482,0.3379321341587729,0.5249788340677137,0.10884792963962822,0.46837404206881084,0.4778745793477481,0.10577798598422405,0.3955608601500731,0.0,0.00021178435086143405,0.049032909501465514,0.0035358614821276026,0.001400757791624028,1.2207786314638849e-05,0.0003108074125606089,0.0008635085805500629,0.602797407373703,0.26294776786232776,0.17559633870287625,0.010472764180612475,0.008923805747843757,0.6363636304132232,0.011258649456417117,0.5643222536677568,0.0017006007444568775,0.0618307426597582,0.9999996082801208,0.11015413040901423,0.1376842783603331,0.34939759036144574,0.48554938180934093,0.43742154307318215,0.255012380135829,0.07977872894314324,0.260723819669512,0.23031559699993895,0.7211581573714111,0.05051959880626045,0.3411493610115623,0.16526215909747782,0.03486813718187252,0.4836615512829997,0.15057891857605013,0.0032219238233971064,0.11027402723176437,0.11966452361552415,0.044451715456941834,0.0032219238233971064,0.7282174911386412,0.006131892945187677,0.004986164744364783,0.5265310437748725,0.12393125167515412,0.02063113587446974,0.034591276325835404,0.008906425136952523,0.9434200491736685,0.8808354266802574,0.10172490761794678,0.07065444484654096,0.06690607535581299,0.30632571149491633,0.09431104758379277,0.8639983499795885,0.4408575179137295,0.3502277023698068,0.6303099769327771
000005.XSHE,4,1,0.02774936669055435,0.3725675715328564,0.17426337786469162,0.34869234164363966,0.5242216190477103,0.11376509602733056,0.32482845416359385,0.3060768997639175,0.6962198486867771,0.17447731278642292,0.1238767819529174,0.000351639430692193,0.052608258319794224,0.0035251505884029808,0.001391824703165052,0.0002515263698858835,0.0013725574917247212,0.0008905746892083861,0.6017059443705312,0.2630239631234524,0.17553141293049238,0.010012950481789747,0.011803600206685638,0.18181818479338843,0.008753109359954683,0.5605543772500168,0.0058019100951281,0.02236614853195164,0.9999996017067013,0.23632256305540061,0.04586950644543742,0.9437751004016063,0.43487091692793933,0.9242355093811032,0.22691533990172988,0.05965616876245364,0.2610650992303268,0.22524745725460896,0.712924036143625,0.0699278391898506,0.34849678110581683,0.15046612998642914,0.030379767574751748,0.4901713485375949,0.1548434126950026,0.0014298801278356534,0.1034467606331887,0.11149098256773338,0.052164980407131356,0.0014298801278356534,0.7540469761319999,0.009742589432014625,0.003506763665442663,0.5268119450949756,0.16142778968998484,0.01699100126486678,0.023136448691615595,0.0065150461447261755,0.9424204652019168,0.7955636150004478,0.07529001840233879,0.02857251964093413,0.03214262463066983,0.3779536473826755,0.05308779244220057,0.8811429597347997,0.41490177060949884,0.3706459938408275,0.23779348203196668
000006.XSHE,4,1,0.01146434890691544,0.42463551231885377,0.37006877780959013,0.3054778700657186,0.5279395096657491,0.19514626715893024,0.6176608041812295,0.4464163663137023,0.991876565692404,0.33846542780883315,0.3550117875577958,0.000795324919032779,0.050165566319696646,0.003682010380456846,0.0021976481784646553,0.0038678087229811384,0.006020995368767019,0.0010757586700496343,0.6147538872037515,0.26417614256512595,0.17594378142788314,0.012783498117313965,0.10708848485250733,0.4545454565289256,0.06518746865317056,0.5626201789350002,0.005261845050284248,0.056692573402417956,0.9999996059413699,0.23319374565469214,0.1065454565951485,0.285140562248996,0.4740364988274384,0.8032650729524257,0.25454332419171416,0.09171626945642407,0.25875625725235385,0.2151601242364705,0.7222025878666716,0.08553659422639144,0.339414454175106,0.19857905549000962,0.0823736793309883,0.48643647233014625,0.15981975334616438,0.004111951249907053,0.14456836536751488,0.145136191679803,0.17103413230263084,0.004111951249907053,0.7385722017932285,0.004661922510341645,0.007777847691590685,0.5243859871467178,0.0934043598677745,0.02015674909333269,0.04350018878869898,0.009082083536407734,0.9427670702857481,0.8208983550344816,0.11035649156682925,0.033633597595784236,0.06026126164912281,0.4255632020601164,0.11750039516934187,0.8579838973396625,0.37642383146183267,0.3175054513110118,0.40425333038732353
000007.XSHE,4,1,0.03652129651511576,0.2704328471108322,0.06789456530155452,0.40368133786490706,0.6092261109200242,0.13691916095105688,0.43876855741174214,0.2494928173926947,0.8548904811991067,0.2713269879639422,0.18093223291096155,0.0004631844406927761,0.049035987273164654,0.0035252254744961875,0.0014196876448010077,0.0010889009446006317,0.0003650903677195988,0.000874535174824087,0.6028362879453274,0.2631995110160823,0.17549471969878608,0.010174002503314284,0.014209634505882262,0.4545454565289256,0.012065483226672355,0.5648702448903856,0.0019694777246681617,0.03389464594127806,0.9999996056263581,0.29568197572946187,0.1810310255775032,0.9999999999999998,0.47970936681676124,0.35119296688656565,0.26272852813349457,0.052892273620958524,0.2613162801147941,0.23278786933345985,0.7260453536030215,0.16298213386588556,0.3410157272760859,0.16059734216761848,0.0482316737015422,0.4710500620074616,0.14789253751393364,0.00308703086631731,0.08804923714021104,0.09754950623542037,0.021906556639567976,0.00308703086631731,0.6679738207344487,0.011003144619702447,0.0033153806020782385,0.5276200370941067,0.11363106405789333,0.01820711863802362,0.040635848982624956,0.007680443564646053,0.9442560293105887,0.91204664289705,0.10454370293501587,0.04378043721197941,0.023302919185267036,0.3430281934022999,0.043278135719390584,0.857234762424846,0.41744355537718425,0.3509733242388242,0.551767073133928
000008.XSHE,4,1,-0.008478703484884276,0.41850996445896527,0.11519990492293891,0.39058017759080327,0.8743503711503313,0.08303986156850848,0.3640358963670761,0.508247970499331,0.8652474438441369,0.2918185022913834,0.18568605421984558,0.000922383432279661,0.04919626325294963,0.003558248165992756,0.0014710420231133314,2.770411429464488e-05,0.0002490083056714261,0.000854090915669693,0.6029566649165887,0.2631529894278958,0.17568520258814305,0.010457703386233308,0.004246569839063184,0.2727272717355372,0.0050345466898646125,0.5644226976409814,0.001295821267270476,0.019905008635578585,0.9999996084636972,0.18548127704199413,0.14795094036191053,0.5983935742971886,0.48293327795533625,0.4491419934673244,0.23864966530049636,0.08196836361176559,0.25843641955602664,0.22794431177823524,0.7216012490966731,0.11440179724886021,0.3452320039824513,0.16552351614769212,0.05685299818360019,0.49167202151674316,0.1594358435142698,0.004689100929940959,0.11134004757915691,0.12350685226113776,0.016026266977976118,0.004689100929940959,0.7525295014270142,0.0038208550587640073,0.01600741340794305,0.5248051448278984,0.12260028589296881,0.03251978586218855,0.10334450834822702,0.010901636780689027,0.9434602272515069,0.854056757067978,0.10372977070606375,0.039695933785916696,0.05251407211542058,0.34695742130266843,0.07107036175895616,0.8806289313553035,0.4219084009888432,0.34880838357090527,0.40410094690225645
000009.XSHE,4,1,0.03652129651511576,0.6589982521794,0.15257459857852584,0.4073043334905904,0.5739999635923609,0.19454409148344748,0.7002284605765223,0.418983993769328,0.8598714686037443,0.1778155814070605,0.4774229991501945,0.005912351780806913,0.05230073937850754,0.003671578511810177,0.0027417667021848433,0.01723419979161018,0.00738440112261096,0.001250927747204389,0.6111184102676921,0.28690586420176734,0.17563747382779818,0.012287966130893592,0.16094521189509994,0.2727272717355372,0.2965565094574151,0.5671807430686682,0.061337066287018675,0.10280656303972364,0.9999995736699748,0.139836887069961,0.13406046406228134,0.6746987951807227,0.40980773029564754,0.6961072716330318,0.1961594612011769,0.08573768752764738,0.21557897936237314,0.16705440323572762,0.7175764992588763,0.07134952756768503,0.3682460750984286,0.20477202959349633,0.07217842579139783,0.49578803731806764,0.17443812441938167,0.010476873581868495,0.1396528434280935,0.15207529551763665,0.04055208846474109,0.010476873581868495,0.7479604928890518,0.005296536679933952,0.006077224189968084,0.5194714871523356,0.106847471634057,0.018571541430993096,0.03431057855786428,0.007858174854881599,0.9429720386008754,0.8267916241955364,0.10441877443241993,0.045553097837665056,0.055411278862017514,0.40071518003818324,0.09848363053220191,0.9071126138930863,0.5269939214555062,0.42406344738630763,0.5383877818772799
000010.XSHE,4,1,0.1827735817070719,0.4149171101176257,0.12278085997921989,0.36483527100848456,0.48131298082435203,0.1660080199298818,0.5933101131881875,0.394232542029551,0.8768372719127926,0.5061552097497104,0.1912513000522733,0.0006480289153210036,0.04904287662632176,0.0035842843599433703,0.0014928404933197915,0.0002014377809993724,0.0008909652162317927,0.0008812092857221807,0.6041057585052089,0.2640011343065213,0.17574242073375732,0.010369952075926654,0.018728912813482195,0.2727272717355372,0.028610293473429433,0.5649724809961879,0.005260254859635287,0.09611398963730569,0.9999995940577251,0.21806133758870822,0.027828013063596058,0.9879518072289155,0.2879778251642346,0.9857678739503504,0.13047268858911332,0.005799733488460329,0.2503554163535441,0.2076005914518638,0.6712655016167574,0.06520916168525819,0.385808211287838,0.14866648661375145,0.0388108206386173,0.4904331692284114,0.15922890755428204,0.005025867664761214,0.10938667068530751,0.12137955531179301,0.01599201710841711,0.005025867664761214,0.750248389426375,0.0049801247439974425,0.006767893068535006,0.4655522774419457,0.10983248458858215,0.016380454481761973,0.037530328912209705,0.009407319697859566,0.9428956513072309,0.815251915998857,0.09944584317796432,0.05081165356946058,0.023331496623025624,0.40312214181059364,0.1378620865751855,0.9467622624088159,0.6206637068251939,0.5726040304338391,0.14289472602353268
000011.XSHE,4,1,0.03008007268258758,0.5449327426179051,0.267584079274101,0.37921374458024404,0.6694654240803319,0.33420733581237194,0.7091660788148909,0.38886486281381394,0.9735853407145587,0.19051437780127917,0.2581944490218893,0.0011985693951475133,0.04967843112568204,0.0036359286463438735,0.0016582509755105827,0.0013442878533827685,0.0034404984829146143,0.0009231384723037497,0.6061490028688592,0.2633943552368261,0.176042020135866,0.011755767847302806,0.026218310121698337,0.4545454565289256,0.01713351055091975,0.5569448589961719,0.011679468254719235,0.08039723661485319,0.9999995992959215,0.20992599319290323,0.0474505160855083,0.9799196787148593,0.41962128541110566,0.9564667479649946,0.21344158123642026,0.059603287707905586,0.2611051678868221,0.22651083589549387,0.7160968893905907,0.06365143692485835,0.36172900809103303,0.19207811149397974,0.0833185667079514,0.48704749535410125,0.16669424166531263,0.006056420291271221,0.15252700841363737,0.16409695854080267,0.06198036146486449,0.006056420291271221,0.7354128692107171,0.005521986400247817,0.0057032172880828735,0.5250652468848472,0.10464810595908157,0.01954983258506043,0.028332568196251337,0.008314667746888865,0.9422960951111291,0.859449168987474,0.10868147405154607,0.031572995602595244,0.03728015331678809,0.4026892509878791,0.08012345495542354,0.8724600479189863,0.4260555235045409,0.3769933697193608,0.21424415101035352
