,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27000850712601354,-0.3538729405529779,-0.28402847530048847,-0.22716347557237057,-0.2966304098801573,-0.04862386431209828,-0.07338919875890018,-0.18497102530802456,-0.31986591538974696,-0.27207857395989427,-0.0625219464441687,-0.026152163099033364,-0.12778186480718734,-0.1902162954856435,-0.13397454907792333,-0.16230360160996632,-0.10948393916531071,-0.056134152929307096,-0.029223307848248486,-4.8322681368749565e-05,0.018499852341558584,-0.09226528509860087,-0.047989644255841686,-0.025188080077746033,-0.012965705338768993,-0.0009391956673746038,0.030662981877531692,0.038683231570461885,0.007248701949049412,-0.04115457531103313,0.04953582335032278,-0.006689112850363797,-0.11798696934074708,0.026911115281233314,-0.06802869050799207,0.02116717873198544,0.006116139694840844,-0.01402495488078909,-0.13850237281316954,-0.08940917569273849,-0.3094983139306915,-0.200810937977325,-0.051453282899194194,-0.17263174433843936,-0.34883337267479664,-0.300574410874649,-0.33196559643999146,-0.18139907183453308,-0.19174392889920527,-0.37935397799593773,-0.20461980894556178,-0.26162829492659034,-0.30390766568309857,-0.42958991964395443,-0.4169188524514039,-0.40510367140376347,-0.24316810086097157,-0.21681358251802743,-0.4156627648351777,-0.28578593678216097,-0.09448961899311763,-0.2809129422278407
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49000044327172154,-0.45830977244904536,-0.5684306966868102,-0.36709903580802294,-0.5440864513341196,-0.13366380029751831,-0.21055019381035855,-0.20302855155903923,-0.40718140006755044,-0.37918014980675174,-0.4015113292108107,-0.33311353373940045,-0.4137689375543049,-0.34924979881846296,-0.46889192208703645,-0.4626480459663429,-0.5238283292718465,-0.33920130924804615,-0.18262581007085668,-0.13876822056259974,-0.19795768440545,-0.5023233789763574,-0.29133178295193596,-0.2807135150489235,-0.13718467982449797,-0.31663269816530304,-0.3489237979400053,-0.21866892818723832,-0.41023055443245815,-0.6028826726692891,-0.6547495318172996,-0.5208274049292442,-0.5904908270904673,-0.44995047516755826,-0.3994683576507815,-0.32847132350645336,-0.3871822011427797,-0.3237910062565933,-0.4539294072156852,-0.6516465627225971,-0.427431852690908,-0.3229172756556774,-0.5277910531902663,-0.479029862004151,-0.4671133789637374,-0.45172253043785726,-0.5508816468018934,-0.3450364025625079,-0.30111101762896,-0.44446180413105363,-0.4496747638970062,-0.5722702719920797,-0.5088688727449926,-0.5854095291324065,-0.5362047337101031,-0.556285159194457,-0.5437733582926191,-0.49216006689721126,-0.5159312512657458,-0.4190310304948699,-0.3226407479716773,-0.3441622997119519
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2866192540679968,0.2495605125802823,0.23763926919455378,0.2182442867228415,0.28570455632628644,0.37573254214532326,0.13933602189543703,0.1649213456076479,0.2625393057310387,0.29027134312123015,0.1603948619144072,0.16655036581229765,0.17582533460169406,0.2905154686282331,-0.0014945974938459783,0.02109877596387788,0.21825629546591205,0.016134103094116475,0.16857784335016474,0.1038167662496291,0.11130848049190667,0.02775365836406013,0.26081931551850157,0.22343338856987757,0.06275798622105251,0.184511525083813,0.12212575146146054,0.18008802939265833,0.1694636743671249,0.14331484721663676,0.13719388003106625,0.1652102110778424,0.11893242755041206,0.0910294489515987,0.22619592540637765,0.22887094351077011,0.2204261062592167,0.17672491944658997,0.16069126561587885,0.30602780270793595,0.24261336450884805,0.14443406459645558,0.16502800048322072,0.23204354107880468,0.0328618419063757,0.18941838657858323,0.17026919262028273,0.09233154393029902,0.12168702052772892,0.251176599208251,0.14690677882670672,0.22234862716386752,0.2561123126889242,0.17174582711731962,0.29127005345306145,0.2139173953759724,0.22339853923345868,0.21873903428024113,0.3008388424475983,0.13211701862053218,0.19018135062130584,0.1482781217681979
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06910712359439158,0.1761082031331268,0.15039379350165705,0.13909965075103023,0.08639279956894425,0.19288023188351897,-0.2792143506485919,-0.04570714609626961,0.023291368713845184,-0.05990560672014384,0.10073918858796518,0.13072478346407304,0.22990813324883821,0.21186563577242243,-0.37028024144365634,-0.07351800787558381,-0.09572292601492856,0.04658432405860034,-0.11901064326949892,-0.3958101258853566,-0.10955730896578324,-0.2028328700003081,-0.07758127711723081,-0.22384738864383558,-0.07114107611393591,-0.023854089792512956,-0.09221832842062072,-0.18633317248623996,-0.03367545097700925,-0.11077746961442154,-0.040169408009395106,-0.040924631548925075,-0.09045697172803228,-0.0007858455317528573,-0.0023267629304759424,0.04287520119215554,0.03018347204063579,-0.04173985195585117,-0.05918519267960502,-0.040035580560933204,0.0028513310116837567,-0.023572930781523446,-0.12035614370025646,-0.022282828973156754,0.03181684506651526,-0.014886552417704275,-0.03678857843996088,-0.006323684511781447,-0.00450419902478022,-0.021523886763509657,-0.03216653806765453,0.013329397500455233,-0.10796568097866552,-0.07725151844967157,0.012769926432751058,-0.035318980373038274,-0.04401918584992385,0.05128761657248167,-0.08267368336216764,-0.07138333735601317,-0.025475389531895508,0.09584996837631907
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.275831663725956,-0.12949445939096169,-0.09080200914978495,-0.0828453705844664,-0.11133482374155859,-0.08569670869148249,-0.05372610545828669,0.004720549091379686,-0.15844798205458727,-0.10837336500604988,-0.05461077518785139,-0.0433566879924828,-0.26387655883525574,-0.1323758039810045,-0.299746859205109,-0.2031442986248173,-0.19883848363025014,-0.1931692630295458,-0.2254128394293226,-0.14781154071619856,-0.13669120442442617,-0.2173272008389441,-0.05122045100872474,-0.16986075884117657,-0.16958822427978074,-0.11937439260301272,-0.090398853898218,-0.14148437011530418,-0.10995131627197038,-0.24511542863241242,-0.3080945904811241,-0.2694028045755348,-0.13900286094726494,-0.26748122183830403,-0.10045813691776936,-0.10207773177303661,-0.06080212435631885,-0.17372554349185276,-0.22870750995203717,-0.19356648079418792,-0.11559133626660267,-0.09254531961475465,-0.21540605455347778,-0.12685610820530058,-0.08708682190996339,-0.09899904335222096,-0.11874365127944789,-0.0874455063593011,0.01669145405765688,-0.07833603724495428,-0.10317177044859188,-0.03954566852421512,-0.1433195833752023,-0.06538485700938612,-0.20719703587294372,-0.11318442927416478,-0.11805793998219215,-0.11068333652171815,-0.06356890706293766,-0.10846355115844684,-0.06517708637799147,0.06688666328201932
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11543209382939637,0.026812120107713625,0.1305188647586786,0.11549047434055162,0.20436708377320298,0.22973918063015844,-0.07839434802545163,0.10740341157447011,0.14983111455738515,0.1411391587064436,0.06480876199324224,0.12457530366729636,-0.07697384026033684,-0.014928111362097152,-0.06858554881842144,-0.06886396874979468,0.015090129898827818,0.017959826712732233,0.0025360666813353597,0.13030408976011876,0.252589999550868,0.01637542872021533,0.03386649821057178,0.07346336714909805,0.27277223893021096,0.22485863138744513,0.1158229610000581,0.2545949313217293,0.3727542835514881,-0.03572604461210347,-0.0687850814860134,0.006478128241367932,0.17841649391420364,0.09107090948171709,0.21430423931917328,0.2503578054534853,0.21884928580172683,0.1373487999712119,0.12801269505019097,0.24456261483446343,0.06267163492479291,0.16552667117954728,0.03062209583939976,0.11257668862750089,0.12672734801515276,0.15806330874749197,0.12459832423081682,0.11553298869608095,0.18009815580043634,0.06355375075594613,0.1059432069538731,0.04707288002809895,0.12544711741869252,0.13579044013481753,0.3180454867358029,-0.013106918829578387,-0.24921674311442493,-0.26899462584222666,0.10845528808063767,-0.05028849087481503,0.019087534593648772,0.15362583326698648
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002974743530675089,0.05458704577337184,0.06821983429256417,0.10181217250984478,0.12995637884183397,0.21451381177096332,-0.2879714097084225,-0.243549737713621,-0.11945076001944069,-0.03712307634549322,-0.11820886973280743,-0.09969901843985517,-0.15590154491393143,-0.020464500500718096,-0.07418590072544282,-0.23429888520321288,-0.1868710453534415,-0.06813806295556032,-0.2507291661402188,-0.28765993534911505,-0.1250229394957785,-0.12173645529440225,-0.13596982149627818,-0.03725959417199126,-0.19685407760983636,-0.010904547558967956,-0.10462310617504371,-0.013645288572686612,0.01827807454772226,0.0193835899352989,-0.06657723973377509,-0.14654210021888214,-0.10015984663436428,-0.03887795660101775,0.019730246103308965,-0.0010130039449754921,-0.0029456504174808426,-0.011239795700023588,0.021754381509805756,-0.005488393536870792,0.001845137212002572,-0.05331283241055217,-0.06712407041096038,-0.04194627326376834,0.05096291060711526,-0.02693691367509453,0.04944298170999692,0.08255182782620993,0.0927864996802038,0.09380008487684069,-0.023234417637682005,0.020117564429776087,0.09705054522406803,0.013351798387654004,-0.11714704189218289,-0.18134197990558845,-0.03253974619663269,-0.14040386946785613,-0.023430663524787454,-0.18920124580078815,-0.029762328968311658,-0.022886863547818933
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21421838079901068,-0.28838697185593254,-0.20767491448431244,-0.05796123458438748,-0.018907200187705146,-0.46191515809544437,-0.26673067889072805,-0.2301232410869407,-0.15733505586461838,-0.14033137792781472,-0.1142463568627097,-0.28900398300776015,-0.12295846341350439,-0.1617134446251355,-0.2188537570052019,-0.21357805320488588,0.03439523344946735,-0.18895627200004933,-0.35847148970997145,-0.575788994096842,-0.49921963251407553,-0.353364775999908,-0.29285722457677776,-0.3533725348483797,-0.3318100886166674,-0.4262390554933738,-0.2852247879162556,-0.4119912198248915,-0.4754127877708132,-0.5380715131729784,-0.2989194930936322,-0.19613285439193848,-0.19460954211702314,-0.32764771758171063,-0.1550023139622559,-0.16814758000926178,-0.12251651695672361,-0.1217057652435884,-0.10475502180308127,-0.23881140530444367,-0.3441281467055751,-0.1535266793859849,-0.29530572733925986,-0.11159972151958193,-0.11803816026244368,-0.09500915174787733,-0.06490881413920038,-0.10239799840093751,-0.10880376204524744,-0.12319274414821972,-0.11338120407053373,-0.05762869860120237,-0.12302790741130532,-0.03947914345394086,-0.05742788017764002,-0.06025886458413966,-0.2332528910713855,-0.07477316076421847,-0.06968889142729269,-0.13997578576139974,-0.2319037963689103,-0.06157672061946916
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02590719035554151,0.04677120204242202,-0.1279591141855022,-0.2702639940980257,-0.026401692083626284,-0.09857700164621697,-0.03410894706947471,-0.08949968927314826,0.079139044756039,-0.028540554022525526,0.07551569861971269,0.109432689021559,0.17301634504478655,0.11441766950095761,-0.12952669654617432,-2.784215378047461e-05,-0.029151288522219765,-0.0946747522238505,-0.038353696028050305,-0.20962609418764772,-0.07897015461480432,-0.1601526718932579,-0.1948089596433593,-0.16252258656339638,-0.05746163586751715,-0.19511408505479194,-0.05013443527243095,-0.10877402148104132,-0.0685767128393622,-0.16556162752029308,-0.11686799637708596,0.011574969229112782,-0.03974051383415042,-0.1997489610637089,-0.007478286682083307,-0.021772809014284827,-0.025229767873611874,0.009720634482654263,0.09631777324192889,0.03514357095167979,0.06384448169947224,0.03393480515121132,0.03057597416331788,-0.24407212874705825,0.038944515152816786,-0.05933847231751037,-0.019207901719679663,0.02350527870093895,0.01916240844333459,0.03558135555081171,-0.1503890831048581,-0.2267466732969415,-0.22539070012298865,-0.11996859747833925,-0.12234754400209828,-0.09277079617580496,-0.1362973345952623,0.01772366402713045,-0.0287406792260197,-0.026419855792645545,0.051776824482976075,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23498999371043244,-0.05692492423853779,-0.11637371444215817,-0.07426695618507662,-0.07886222434078516,-0.12304643232598293,0.0018531305621748984,0.04349913267188149,-0.13460611687165752,-0.12860624028222667,-0.041765029981645135,-0.011481918342563853,-0.21429024360427856,-0.07730508558528972,-0.2633242305050032,-0.15795317766338487,-0.1980138836741783,-0.030712976898255896,-0.2708342455902767,-0.18197777335176177,-0.0881346754092007,-0.14472693097133504,-0.09124519744336332,-0.3681037854455539,-0.23836706733057444,-0.27303190284895995,-0.14100078361392793,-0.26083784763027723,-0.17223389097741235,-0.27970068567420436,-0.24470624038003047,-0.2848985250233287,-0.1075185595644223,-0.4051224876373867,-0.14690279673887968,-0.17030757254055454,-0.07920988240999496,-0.2530764624614004,-0.28064413784272474,-0.33708613231178997,-0.17026944413013348,-0.14201703063051202,-0.20898368254176033,-0.16345746967686337,-0.08472834422564568,-0.09782641052585087,-0.18130655997514358,-0.1006341350604055,-0.11017031851146086,-0.12897289554230126,-0.18844725573472554,-0.12567831270053045,-0.3028743904111477,-0.3180669377448271,-0.22251331867623533,-0.13046524973875778,-0.2515936817375818,-0.17728484705612557,-0.1396055662304867,-0.18256635830581047,-0.16242660832061162,-0.013339903098144191
