,month,label,return,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,administration_expense_ttm,EBIT,EBITDA,goods_sale_and_service_render_cash_ttm,interest_carry_current_liability,interest_free_current_liability,net_debt,net_working_capital,non_recurring_gain_loss,OperateNetIncome,retained_earnings,money_flow_20,PSY,TVMA6,VDEA,VEMA10,VOL10,WVAD,CCI10,CR20,fifty_two_week_close_rank,Price1M,Rank1M,ROC12,ROC120,single_day_VPT,single_day_VPT_12,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_revenue_per_share,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,ACCA,accounts_payable_turnover_days,accounts_payable_turnover_rate,adjusted_profit_to_total_profit,admin_expense_rate,cash_to_current_liability,current_asset_turnover_rate,current_ratio,DEGM,gross_income_ratio,total_profit_to_cost_ratio,Kurtosis120,sharpe_ratio_120,Skewness120,Variance120,boll_down,EMA5,EMAC20,MFI14
000001.XSHE,1,1,0.1340556984648078,0.7793994910699874,0.9309121700058796,0.5044028679802317,0.5876555262214296,0.4356105821166413,0.5333513266427894,0.5491003539081244,0.0,0.30342753303083186,1.0,0.0,0.4089217710509744,0.556404737281656,0.028025337824689908,0.05907522719860306,0.40772571052268886,0.9677415446023392,0.49993535437989856,0.46896221789348197,1.0,0.5255222380884699,0.9724921185130785,0.5454545434710744,0.8154892530398227,0.5033251485279835,0.014972065747752587,0.15908704494873976,0.4687587668212839,0.16409613601692322,0.14746446230431376,0.17332474343572354,0.22825198399794028,0.9199011280718477,0.2701029318332038,0.36545784115806534,0.5950915847006223,0.21424025039690597,0.42873185077760406,0.7725851051388087,0.7710856462027875,0.0,0.9412801420694346,0.0,0.9734381929404408,0.1479018182100988,0.7588481568737918,0.7698661791611492,0.4162526549438022,0.14785399823797038,0.3686961531336868,0.040350379702627504,1.0,0.5069180687345645,0.49405903809827467,0.5013323465335267,0.4568352615439715,0.08582500424503285,0.5020509352773797,0.6735648924953997,0.4965055956526956,0.27085772148302634,0.28085353402364205,0.43430174958919315,0.2696710773054315,0.7424383109617163,0.6549187620167929,0.750086964809813,0.3857400905891251
000002.XSHE,1,1,0.105659865622514,0.8249883686704204,0.6417787877588645,1.0,0.7239004763525021,0.5684585359713339,0.6215261737454811,0.41558396135048997,0.0,0.39791698877896475,1.0,0.3868907684699339,0.7965850781948325,0.3240149182312287,0.5414614378160805,0.7414600746741207,1.0,0.19135358368868255,1.0,0.8946322540453262,0.6155356334542235,0.6181788771759361,1.0,0.5454545434710744,1.0,0.514930143070274,0.01852431566902496,0.3041369976961201,0.47750894520443,0.26868545558966433,0.27979234439801404,0.09562744465419229,0.29038462510830104,0.6416020843040278,0.3340618142066918,0.3754880526778596,0.29046643302478453,0.4897113676493525,0.45709460415450914,0.223984295785294,0.7331742176497749,0.6493842482419615,0.610377207918777,0.7915546325920282,0.6265535071121997,0.17046066093174106,0.8588674432770932,0.7331480399620778,1.0,0.17040554718024434,0.6136171346760164,0.05681473900389616,0.14229078023728528,0.5027662356620564,0.4254949849986439,0.5145373014550472,0.3119713490040707,0.07959217351033704,0.4972040277872667,0.5274003019627348,0.5677313663851296,0.19279850916341265,0.28146414809096615,0.5021558210118414,0.3123150015092359,0.6877789041180729,0.7437637244132094,0.6580788719635859,0.25182718624915473
000004.XSHE,1,1,0.2952778096869191,0.4889651914659274,0.042219360182951554,0.41203329967036595,0.4983859512155587,0.21747487767443918,0.6507723833499182,0.28167986649859555,0.0,0.5714440283263216,0.0,0.0030575978890371755,0.386090709490512,0.16207292112932198,0.0027497259742050493,0.00019093058869362,0.0024124708887254,0.0005925999955217854,0.48527934103251624,0.4739047102716733,0.48543443088132116,0.08905389034482164,0.016112754479014915,0.7272727282644629,0.021741379525100576,0.5131678516110112,0.0031220148009083707,0.3401868026677931,0.4669755662255003,0.5695321196370535,0.4928122613496295,0.37653306332588216,0.5757993936006527,0.30690692872928405,0.550260686566019,0.33917578887578176,0.5176541434385068,0.4628770665309424,0.5410483541501483,0.1166231875313992,0.4493875160829477,0.5136445921364106,0.08875286174347895,0.48940473047636823,0.4307827154446663,0.02120462499655882,0.3513368661358171,0.34735569454212684,0.18369667756594155,0.021197769066127404,0.5647517004028142,0.05047877029372409,0.15626617804996132,0.4702275086603507,0.7094427144608099,0.5171198391404819,0.3204481510727393,0.08172840130094856,0.5155239142969403,0.7774133405041778,0.41253005090570327,0.16113519054972514,0.20199163207664425,0.4618307335034119,0.3723496413408271,0.5215843236506361,0.37289119458250375,0.47370302160822986,0.5584181898788282
000005.XSHE,1,1,0.05938037378948316,0.2720375715682831,0.17502529604680828,0.33891877765581113,0.4974590461407386,0.26009330514991313,0.5676690433459035,0.4948255701414287,0.7629729604465387,0.5568052804028873,0.19011411647944593,0.004851484298538136,0.4089217710509744,0.16160368843275844,0.002572817779900974,0.00486285419385773,0.012509097579756798,0.0009909268019926297,0.47303308559207924,0.47232318277480484,0.48500311309173166,0.08521677744922154,0.0,0.0,0.0,0.48442009369506733,0.0004907116938028333,0.0,0.46366544379017627,0.22895012273082432,0.24574086383773502,0.07172058349064422,0.3639519090757794,0.7977111554721528,0.42183453816846095,0.5642147923862428,0.5879466571019744,0.6297551860534867,0.4940369289527217,0.15794891744138806,0.4974441681002987,0.5048666309319152,0.07251784893854517,0.47840997084087045,0.4109841879199798,0.001114304943868423,0.3219516201160035,0.3118357054519052,0.21331521458682048,0.0011139446641098428,0.5472646920608584,0.08313394160406773,0.12810717813184594,0.5125041431205055,0.990808474701238,0.5107827053782701,0.2956210900904003,0.07538393237278714,0.5344422641725881,0.5530623756501337,0.12057971329279549,0.21196749890461639,0.473157521948172,0.6995057156347954,0.3611059656543845,0.5956743595171627,0.5109576098586079,0.5944475870107382,0.6132746986864944
000006.XSHE,1,1,0.4045991744377815,0.6577355462926917,0.5457906821426235,0.36045890241917944,0.5015597090050788,0.3597905086063142,0.632531698275159,0.396906686318894,1.0,0.3080509574974135,0.3892586396521545,0.008936765134908589,0.4245020826443887,0.16426316580995418,0.012117476353041062,0.044618278062970286,0.050915348294206825,0.004297190867003809,0.5601952938216508,0.6416819161252141,0.485216478610956,0.1074307140870857,0.09772541193009618,0.6363636304132232,0.09140366341752952,0.5095674302501152,0.0067021703051879065,0.25149790194102245,0.4699390762468222,0.49720952461755075,0.24170757025256875,0.14941788227217545,0.3616831307311133,0.830812733233877,0.3778624678545426,0.37652634276194635,0.4686821736327117,0.4397386668760678,0.4427106363705073,0.16717753679871541,0.45681960747634576,0.40636342171931944,0.25998828243316496,0.32810690697401634,0.5751161981512237,0.009953750541989033,0.5053713324019173,0.4636862955150558,0.6697665874870633,0.009950532271387284,0.10465635418219768,0.04768196150901075,0.16969446930008603,0.4863283587033722,0.42272094838658825,0.48249037592729294,0.331660647018964,0.08216976795800429,0.4886767689171565,0.5160733414236699,0.5872839454700634,0.18095384783447188,0.3123010488583859,0.35574232381335935,0.22083038988472087,0.6395497773827217,0.5332648298913418,0.6083570673413008,0.43264231373833534
000007.XSHE,1,1,0.4472045000578035,0.38117718550309065,0.11899012036233887,0.48900719585847785,0.5933142599448712,0.18092718374713276,0.4093931659643604,0.10677837648653064,0.6988472211974055,0.5086435607656244,0.16664985477228048,0.005026614420859471,0.3859201935646527,0.16205517664595842,0.0029090649034030918,0.0015758415708306125,0.00417847879195102,0.0006822632317518288,0.486289420786572,0.4734606033835696,0.4852422200801149,0.08668786408014002,0.017721804638290328,0.4545454565289256,0.03280339555005549,0.5146661833422574,0.004143857966177115,0.19853978136316655,0.4667401140229853,0.37742597343347406,0.45086758502116336,0.4123933550712042,0.3954719852998932,0.5096039993331594,0.3847470079342479,0.2843774930973909,0.5069097889901754,0.45623240358107,0.47633265458787283,0.37872781031564473,0.4852177514454905,0.44781615344822057,0.15452179437380806,0.41091301840051164,0.4092499228516667,0.018616824615305498,0.2557132363503091,0.25169856811949504,0.09712443800381229,0.018610805378726822,0.0977877939537665,0.0900508576765022,0.12685100149722714,0.524676725373511,0.5609924507857472,0.4759807175583497,0.3407246345901883,0.08052169151280174,0.5037398554921113,0.8261077537383289,0.35131162668668847,0.2329080236440712,0.24262818523424962,0.7312444786971263,0.3431325553911064,0.7091949378372779,0.5860455201014576,0.6128014949614355,0.5527308774692986
000008.XSHE,1,1,0.4822099557830523,0.2090589067499692,0.07252283604519309,0.43953366098085445,0.892176306735785,0.16406902477051352,0.49537699537371216,0.9490333113286549,0.9964208439622295,0.7996402951796284,0.3629167661821671,0.01117716474236893,0.38644091162872607,0.16238629715727707,0.0034295703504900817,0.0001889758655617122,0.0017975463138704118,0.0005487229429577778,0.4857737433524765,0.47275745161790766,0.4855404573143081,0.08900379467956288,0.02082285288900459,0.8181818152066116,0.029332282161749122,0.5126039513306857,0.0034617903064395844,0.1582363120880513,0.4699136977626649,0.7575549706028457,0.3303060727401719,0.0,0.6655890559158306,0.2717610146234702,0.5236105321895701,1.0,0.6283033253222478,0.4877370940683441,0.555148694400381,0.2523050307117941,0.4974441681002987,0.5221814063026378,0.17566155592506308,0.49555612805449334,0.42742974591229577,0.023213767287052607,0.3605791818950475,0.3694029977577697,0.07454443094323927,0.02320626175589622,0.6639273511892358,0.04203036777793057,0.30550348867269017,0.4930090266216407,0.6539255137278648,0.5795692683881943,0.4917729266665558,0.08597116846629248,0.5005743585015674,0.6658310792997068,0.4806027537755053,0.1627040927913026,1.0,0.6607903815946033,0.4580896607855773,0.4472106585417783,0.18018848671278054,0.31459911889304637,0.7483261155808804
000009.XSHE,1,1,0.1256933711369633,0.5229740122864821,0.1858952586568714,0.48584591609403116,0.5535302756668276,0.3278430181504772,0.5784848960855495,0.42827979651562526,0.8393775965390384,0.3515295103769733,0.5820093087768301,0.061438512593246036,0.4047695175697378,0.1650384762912684,0.017423326990924925,0.0876452639983394,0.0375420414734033,0.004748172731556127,0.5569299955517422,0.5406119883992053,0.4865672913399965,0.10257965969821391,0.15595626601178014,0.8181818152066116,0.21702251433867537,0.5079050769880475,0.04989576838685179,0.2682998759396193,0.4986520692647368,0.5823011514207285,0.3483286214510219,0.10758087523596634,0.4326848556191097,0.6624440559291096,0.4386742701603997,0.5074719551538849,0.518196163928217,0.49887795937835144,0.4696633557223892,0.14206277920248322,0.3596139175904324,0.39202967311635967,0.20609834749573724,0.4934970058305179,0.4618385578328209,0.0477814977948239,0.4579336887295786,0.4680936020891284,0.15073143427716215,0.047766048965861195,0.5171907782492389,0.047079628740621396,0.1739596246792692,0.48622723697833337,0.5106853819192658,0.4881276014579947,0.3285551893410744,0.08186901286542082,0.4991982022613328,0.5684157452575153,0.4895391766638295,0.2131455995383059,0.4242576456117658,0.68539321437031,0.34575390432463715,0.6832063955470535,0.5117174470415076,0.5646541407512375,0.49493911675376084
000010.XSHE,1,1,0.05938037378948316,0.34811999734141047,0.15263180302991708,0.3787313062308486,0.44911463657169454,0.15303093152776617,0.5204337924277398,0.2353154830094913,0.842227281222645,0.41535377214762614,0.22472547516921107,0.005586859379688802,0.38463891133476913,0.16180405035803336,0.0032604315670443,0.00015511749794942475,0.0030675188757222824,0.0006143665406157222,0.4926617455636526,0.46945955259708577,0.4849727096950875,0.08813770545959636,0.0,0.0,0.0,0.5089571323600701,5.941552248052881e-05,0.0,0.46366544379017627,0.16519826457104772,0.20903685100710645,0.5080207997253965,0.3639519090757794,0.7977111554721528,0.3107986635725959,0.2615555156851638,0.5102420667453355,0.4543035410072924,0.4940369289527217,0.14782291164120095,0.45348807367345134,0.493629649224512,0.10443240339337535,0.4619029558872909,0.40680945409067915,0.003440559672898955,0.34829116602637206,0.35591314029496185,0.07441291322200905,0.003439447262857921,0.33403540638531354,0.04592735712919628,0.18450241591014588,0.5002033841668911,0.5396851266244365,0.48601188251685534,0.32211950695529523,0.0924352099905284,0.4789129811906223,0.4793000240054067,0.3974396410587864,0.30648698083755194,0.1397765761068,0.6842660278229747,0.19657009296758057,0.7421627854120225,0.602034094086912,0.7316486457647615,0.5648762310268686
000011.XSHE,1,1,0.3236824332860507,0.6692448655987999,0.4035581236440228,0.4966749558222945,0.661116365284547,0.6196497482618796,0.8087397422611124,0.3618649077884314,0.9407496915323283,0.3528910057483211,0.2860420573976514,0.012954462002959844,0.4236814674173352,0.16574223940697336,0.005906718499604206,0.014325465313283265,0.01903154925552072,0.0012917229168588897,0.5101149299104066,0.6259761854409007,0.48871609336206284,0.10058775035396507,0.02873801816326886,0.7272727282644629,0.026834104124866916,0.4987954619823003,0.015806685664762603,0.3807029551580805,0.48826924738952193,0.5923419108852682,0.2269047596234716,0.15539459756306248,0.398972035784043,0.8389858039916387,0.4311760504618025,0.39257263832132744,0.5082049030044967,0.4622196700999308,0.44129249870166204,0.14450190686002407,0.5435065051499914,0.6857851715938724,0.29455317792018376,0.5169070093196941,0.8040939714550217,0.044298351058215626,0.5631575331609561,0.5728084872849459,0.25100576834192767,0.04428402840864597,0.36934139568748087,0.04834308196165414,0.16571531974044126,0.4902511936577305,0.4980340568971213,0.5628851366111489,0.31366870734695995,0.08209469210468279,0.4872557349586,0.6901869694323665,0.7897051019719732,0.17036592383763682,0.31660170220920086,0.43474436445803927,0.26327386713391626,0.6152933993938803,0.47655698118855083,0.5675498082923498,0.48906190716408987
