,month,label,return,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,administration_expense_ttm,EBIT,EBITDA,goods_sale_and_service_render_cash_ttm,interest_carry_current_liability,interest_free_current_liability,net_debt,net_working_capital,non_recurring_gain_loss,OperateNetIncome,retained_earnings,money_flow_20,PSY,TVMA6,VDEA,VEMA10,VOL10,WVAD,CCI10,CR20,fifty_two_week_close_rank,Price1M,Rank1M,ROC12,ROC120,single_day_VPT,single_day_VPT_12,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_revenue_per_share,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,ACCA,accounts_payable_turnover_days,accounts_payable_turnover_rate,adjusted_profit_to_total_profit,admin_expense_rate,cash_to_current_liability,current_asset_turnover_rate,current_ratio,DEGM,gross_income_ratio,total_profit_to_cost_ratio,Kurtosis120,sharpe_ratio_120,Skewness120,Variance120,boll_down,EMA5,EMAC20,MFI14
000001.XSHE,11,1,-0.0532040074122383,0.2984341135751784,0.7698921571723454,1.0,0.6088803796128156,0.34749409045177526,0.48729066879603405,0.30534131030318523,0.2601698641379036,0.27151940731099616,0.8371748473073578,0.007191211368290287,0.21416823623771022,0.1958140654614357,0.029506575537147726,0.06604438420834863,0.0920983367230317,0.4218119877821275,0.5005105947456494,0.4794000269100794,0.5906132678329671,0.20580945613141424,0.820191611215264,0.5038048858862652,0.6251777920383301,0.5699124762801664,0.028098218574265456,0.10196506042329692,0.48407763745854915,0.29011277516338774,0.1537979046440619,0.9477911646586347,0.32548591305340796,0.8296451159195815,0.3396185754392148,0.13306816253818682,0.4928773612573833,0.15824218730656625,0.309391972737191,0.6494491274544258,1.0,1.0,0.8753329825443866,1.0,0.9014548801391311,0.15159545390816156,0.7334931347464492,0.7425854330976794,0.39408617181156974,0.15154971885454346,0.5817708735176996,0.45715377941587604,0.005211115428866493,0.5051463823172524,0.4104816652812771,0.49685200273981767,0.2792761534119752,0.12169300711440491,0.5035667363745189,0.5762018274142993,0.49634264987746857,0.2705335987464941,0.18284503064153762,0.6078799071892265,0.19287122390950057,0.8222124170343383,0.589028856429286,0.6820396038115204,0.2790808299973804
000002.XSHE,11,1,-0.01377999596860422,0.3461777652055321,0.6203476918335216,0.49996053902252413,0.5688014801594451,0.37625894758641143,0.493071592411159,0.39001609550167166,0.0632173707810616,0.42875094960156285,0.9283003766491633,0.19945862544379409,0.3468900435962335,0.16526064031712503,0.31140881967438283,0.9639441337980277,1.0,0.08427901155095383,1.0,0.7664805591488384,0.5264963514859038,0.3562278792769935,1.0,0.255707321386471,0.8990523654487932,0.569297570033366,0.0289085806455045,0.08676134159232317,0.4836764871098014,0.38564988300419284,0.09921345551918861,0.6626506024096386,0.2758019912767757,0.9377252787962156,0.3084496419776235,0.34309269348659865,0.4384163016442412,0.0,0.2958258754256495,0.193787944629952,0.4889210685716656,0.8151489079584378,0.34501786175442684,0.6864379358947158,0.4628078175752523,0.057840789145784256,0.5844213829775662,0.5165059937023787,0.8500657723947811,0.057823339073735935,0.6696412577940427,0.5354962441350005,0.002067232872193366,0.48306700230986177,0.35230276174303443,0.5601645538599288,0.08187078205627074,0.08385832518804656,0.5046027229689285,0.5301888437960838,0.579514941982552,0.18637375233288134,0.30471108480064435,0.5695222821881551,0.30209259488411805,0.6962783584267227,0.5877559233316156,0.7092840100179136,0.08528537202844665
000004.XSHE,11,0,0.03984401436996267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000005.XSHE,11,1,-0.06076783687103862,0.5229475754969453,0.24508401415028713,0.3727992813782849,0.33756438986135784,0.15140317676289,0.37317603148124184,0.28731094167879634,0.8608762782267128,0.2677289096164959,0.25011989930664824,0.014458513016476235,0.21416823623771022,0.03314430541147917,0.0010281371851268652,0.008556072784760808,0.010538148501395679,0.0012450292542709005,0.47490814198782383,0.4794000269100794,0.4665664358625512,0.03694259689965421,0.059331434933682925,0.37975611107929474,0.044702140523879566,0.5676621020451309,0.032280066882209045,0.09850553158750647,0.4843418608278176,0.34366181172910765,0.16318754000964075,0.9518072289156627,0.3131671056778828,0.8152344963300132,0.29098342600913957,0.23813095923152827,0.47931301585597147,0.4668398852612392,0.32261294428542514,0.11848024839006437,0.4963181681031026,0.4873614408581243,0.06637446876486203,0.471875674623805,0.38697772461058194,0.0014307229226715504,0.2916886738068382,0.2815017180140594,0.17491277012931872,0.0014302912857860493,0.5543725181447348,0.5789140346666638,0.0018824711446075158,0.5207449846022492,1.0,0.48648062050293495,0.07344188552266225,0.01366862769594943,0.4770806929723941,0.45776155330355306,0.11487366615241235,0.2117798844853123,0.1674911901214317,0.5411403043728846,0.33670819365584514,0.7938967262280852,0.5801341375790923,0.70076672712694,0.10729983550788702
000006.XSHE,11,1,0.02642135057035577,0.4217377359728708,0.53021114757842,0.5665126536153491,0.3584630784551037,0.3670856880146765,0.4798305761252456,0.3843266877424944,0.9804215447236659,0.586428081875345,0.33735224258721636,0.015264468215720512,0.1990036278724933,0.03905793777012139,0.00928265606375696,0.133587195221367,0.027603943926274074,0.004536143966499558,0.5639644363587859,0.4787150166102582,0.47001138536346876,0.05447316431004229,0.10363480723645659,0.5038048858862652,0.09462227923577013,0.57364984584175,0.01725641673370978,0.15922936667888063,0.4884924883117643,0.40108730944824045,0.2957990047836721,0.5622489959839357,0.41396658134074893,0.6273804867931032,0.44572103739959773,0.4516723904386983,0.4835173180457159,0.50413822701816,0.3514442195894057,0.19674527771977202,0.49705930532629217,0.5922967595389089,0.25818561456898054,0.501638188228604,0.44124753714736625,0.04410011668019635,0.469241193194962,0.41881267182486065,0.6237072518749864,0.044086812051667354,0.537171878776981,0.46861046159973135,0.0050922322753035165,0.5054063312577686,0.3425853614291588,0.552814605477883,0.09289109951972468,0.1021273601940038,0.4801202798785953,0.532757965516786,0.5380603608989247,0.20501452876439333,0.3943192673544709,0.6186604986390019,0.5443837432323784,0.8224087239593061,0.606027652454102,0.6143565360809911,0.5396042859818603
000007.XSHE,11,0,-0.006123028127869174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000008.XSHE,11,0,0.03263666179461148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000009.XSHE,11,1,0.08940296945375126,1.0,0.14873248335472253,0.379491211604814,0.5659940343383463,0.2833636144794876,0.7126504154431391,0.5539840616472684,0.7652355608636325,0.551098670101091,0.6108317259674473,0.04746811338070021,0.20817452386787094,0.043427222214643804,0.01466813767388066,0.05205440759199829,0.049368596769066374,0.004850509276588705,0.5710362926801942,0.5163066566918468,0.46686000396090727,0.05730781697350177,0.7213592463730903,0.37975611107929474,0.8939125118644953,0.6185942971621756,0.28556235712753736,0.3454976824164391,0.5444714359313902,0.5889601731771134,0.7675918107605149,0.01204819277108434,0.7063967861067494,0.04632036463562751,0.7030752794642744,0.807961708576375,0.450851156490707,0.8335111195339828,0.5328210822752207,0.13704904522605568,0.5223082732179487,0.47881775120590453,0.20750318416789473,0.34859225390332294,0.47206605073457863,0.05711154981937387,0.4547110896841129,0.4725242103210431,0.0987945817474857,0.05709431975260165,0.2897016102835692,0.5224395337763875,0.002170858254661052,0.49115366326280707,0.4247396046003315,0.4917179310215881,0.11791622787012851,0.11279050127884341,0.5063134709912642,0.556249539422444,0.5403479851423674,0.14933707755617737,0.6881746318771277,0.5810124307758224,0.7592855358675911,0.34725731079674493,0.48211828905833576,0.26281105413837913,0.6152365080719943
000010.XSHE,11,0,-0.006123028127869174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000011.XSHE,11,1,0.04943252742768624,0.42681444967151394,0.22388898087025325,0.4972621002550689,0.5074651125253583,0.7832149827376145,0.7148649378529623,0.4198356843214834,0.9461076595827,0.6248557436719258,0.302148467762219,0.021249976557043453,0.18999163345169512,0.03777021957328726,0.006835294396893381,0.00435964473066636,0.02934025720140877,0.002293197797126665,0.5035059595093854,0.4794000269100794,0.46796566999854733,0.046284646034912995,0.046951423219559515,0.6278536606932357,0.03936269420236271,0.5471160869674065,0.04126081072752698,0.2530918464078262,0.4877826546945334,0.29857358961933295,0.18958527267139078,0.8674698795180724,0.31044893930762557,0.8579514321359398,0.32440917357701277,0.2155070291854619,0.48128625322360835,0.5035980279852659,0.3028345832343519,0.08135813350649863,0.4505692633183702,0.4339308947552666,0.12350080667589228,0.4159312782146267,0.4123233786826722,0.026283090409590808,0.38909361727195746,0.39621175811690734,0.12510899642719023,0.026275161025706643,0.34838797136723043,0.4954148689459407,0.0026100277032124523,0.49731315833019973,0.446412460827175,0.46541965238746996,0.10284731242994219,0.08040111483743899,0.47696635597723525,0.5087609088656564,0.48002394738184595,0.2696745813178323,0.2816790402187752,0.7866433816786129,0.4871263672864678,0.7703873888428197,0.5897483403540582,0.6948555981653464,0.19478691071503584
